url,title,channel_name,comment,category
EuONFf6Tq0c,[SB][ 20210521 게임 실황 ] 블루밍,NOBA STATION,,게임
PtFjE--WEzw,[디어유] 붕어빵 만들기 게임 실황 (feat.플래시게임),슝밍,핫도그 만들기랑 버금가게 어려웠던 게임.. 추억이네용 ||| 너무 좋아요 감사합니다!♡ ||| 클리어 장면은 의외로 처음 보네요.^^ ||| 옹 잘보고가요~ ||| 🍎🍨ANGRY,게임
5TUaR2uqtm0,[SB][ 20210602 게임 실황 ] 18,NOBA STATION,,게임
H-IPi7tXd0Q,[SB][ 20210603 게임 실황 ] 솜비잔다,NOBA STATION,,게임
IhtpaRjiQLo,[SB][ 20210530 게임 실황 ]썬데이,NOBA STATION,,게임
pZFBTSBy3KE,[SB][ 20210810게임 실황 ] ae,NOBA STATION,,게임
EmmhY-0POpw,🎬 이브온라인 북한군,펀즈이누 Funzinnu,"왜 이브 온라인이 아니라 이북 온라인을 하고 있어 ㅋㅋㅋㅋ ||| "" 혁명 1 "" 은 내가 타기엔 너무 격렬해보여 ||| 악마와 싸울때 자신도 악마가 되지 않게 조심하라는 뜻이 저런거였구나... ||| 심지어 대위로 전역하셨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ||| 아니 삐처리를 했는데 10새끼들 왜 그대로 들려 ㅋㅋㅋㅋㅋㅋㅋㅋ",게임
awmG_FcgYkg,[SB][ 20210612 게임 실황 ],NOBA STATION,,게임
roWJPReFtbU,[RB][ 20210508 게임 실황 ] 블루밍 코인 모으기 / 햇살주기 8일차?,NOBA STATION,,게임
80FVKrVycrI,[SB][ 20210607 게임 실황 ] 235,NOBA STATION,,게임
UDTwwmh9h80,[보이스로이드]유카리의 제목없는 거위게임 실황,Pinkslime1234,"진짜 이 집 유카리의 4차원은ㅋㅋㅋ ||| 부화해 도넛이 되는 완전식품인 알(종)을 낳기 위해서는 수많은 인간들 사이를 헤쳐나가며 봉인구도 치우고, 다이어트를 했음에도 버려진 사과를 쓰레기통에서 구해주는 선행들을 통해 수행을 쌓음으로서 마음 속의 근육을 키워 장난감 마을에서 알(종)을 쟁취해야만 한다는 거위의 장대한 일대기를 담은 실황이로군요. 누가 거위 가슴털보다 못한 도마냐 죽인다... ||| 핑슬유카님의 게임플레이는 정상과 병맛이 조화롭게 어울려줘다 잘보고갑니다! ||| 얼마만입니까ㅠ 하도 오랫동안 업로드가 없어서 현생빔 맞으신줄 알았는데...  그리고 복귀 게임 선정까지 폼 완전 살아있으시네 ||| 평소의 보케뿐인 실황에서 츳코미가 끼어드니 색다른 맛이 나는군요. 정신없이 태클거는 아오이를 농락하는 아카네와 유카리의 현란한 말빨이 보고 싶습니다...",게임
skJhBJwXjvk,Genshin[원신] 기관 디펜스(해등절 이벤트) 게임실황 - 난이도3 / 2일차,Re L의 게임채널,,게임
IW3aPJT3mHQ,Biohazard] 팍솽의 공포게임 실황! #1 (바이오하자드),팍솽,,게임
p93pKCgQvaY,[SB][ 20210609 게임 실황 ] 240찍었다,NOBA STATION,,게임
BGdiYh3ppuY,Biohazard] 팍솽의 공포게임 실황! #5 (바이오하자드),팍솽,,게임
Btg2fMTiHY8,[SB][ 20210609 게임 실황 ],NOBA STATION,,게임
zdx5vuY5lEg,Genshin[원신] 투쟁의 격류 이벤트 2일차 - 게임실황 영상,Re L의 게임채널,,게임
JpAeOgACTg4,Biohazard] 팍솽의 공포게임 실황! #3 (바이오하자드),팍솽,,게임
S2koyJU3gfg,Biohazard] 팍솽의 공포게임 실황! #9 최종화! (바이오하자드),팍솽,,게임
A_CJLW7XWNM,[류커의 어쎄신크리드2] 게임실황 1화[Assassin's Credd II],류커(RyukerTV_),,게임
4HOBrpDXeIo,[유카리 실황] GTA5 LSPDFR 대부분은 버그입니다 #shorts,포포카리PPK,영상의 화질이 안좋고 화면비율도 이상하긴 하지만..다시 만들 시간이 없기에 패스.... ||| 강도도 대응할 수 있는 편의점 점주라니.. 역시 프로는 굉장하군요! ||| ???)나는 시간을 조종하는자!(?) 나는 인간을 그만두겠다! ||| cctv가 맛이 간듯하군요 이래서 장비 점검을 잘 받아야 합니다 ||| 뭐야 평범한 gta경찰이잖아,게임
ndEi6H3249I,[RB][ 20210606 게임 실황 ] 개피곤해,NOBA STATION,,게임
dd0qrd9u42c,Biohazard] 팍솽의 공포게임 실황! #7 (바이오하자드),팍솽,늦었네요! 오늘도 재밌숨다!!,게임
Nl2yQWRI4mk,Genshin[원신] 투쟁의 격류 이벤트 4일차 - 게임실황 영상,Re L의 게임채널,,게임
rLlUT1fAfyI,Biohazard] 팍솽의 공포게임 실황! #2 (바이오하자드),팍솽,,게임
Gk43c9E1waM,[배그강의] 초보자를 위한 낙하산 내리는 법!!ㅣ배틀그라운드 튜토리얼,메리엄,이 분은 목소리에 '내가 이만큼 잘한다'라는 찐 특유의 가오가 없고 '고갱님께 정중하고 친절하게 주입시켜드릴게요' 같은 영업직스러운 느낌이 있어서 묘하게 홀리네 ||| 이제 막 시작한 배린이 입니다 진짜 누구한테 배워야 하나 했는데 메리엄님 넘 감사해요❤ ||| 프로분들 영상보니까 8x8맵은  600m 210 700 200이 젤 빠르다는거 같네여 ||| 좋은 정보 앞으로도 많이 부탁 드립니다~ ^^ ||| 200 700 장거리 210 600 비행기와 수직 현재 낙하산 내리는법 다시 나왔습니다.,게임
HM8v2UZsOu8,배틀그라운드 블랙핑크 스킨 욕먹는 이유 ㄷㄷ,존망겜,"여자 연예인이니까 완벽하게 구사할 수 없다 생각했거나 각도등 앵글에서 보일수있는 망가진 모습, 유저나 악성팬의 추잡한 행동등을 고려했을때 안낸게 잘한거로밖에 안보여지는데 물론 배그 접은지 오래지만 ||| 내가 블핑이여도 안하겠다. 당장 페이스온 동의한 마동석 손흥민만 봐도 이상한 코스튬에 이상한짓 다 하는데 잘나가는 여돌이면 더하면 더 했지 덜하진 않을듯 ||| 잘못한 짓이 아니라 잘한짓이지  내가 물론 블랙핑크를 좋아하는사람이 아니긴 하지만 넣었다가 악용될수있는데... 그럴빠에는 안전하게 안 넣는게 팬으로서는 더 안심이지...... ||| 약간 페이스온같은 기술들은 당사자의 의견이 제일 중요하기 때문인거 같은데요... 손흥민님 이랑 마동석님이 수락 했을지 몰라도 블랙핑크에서는 거부 했을 수도 있으니까... 아님 말고ㅎㅎ  +사랑해여 제니 누나 ||| 안내는게 맞는거 같은데... 자유도가 높은 게임은 어쩔 수 없이 악용의 여지가 많으니까...",게임
y8DgRbFfCg4,1970년대 배경으로 만들어진 배틀그라운드 한국맵 출시! 개조심ㅋㅋㅋ 진짜 한국 느낌 난다!,군림보,정말 오랜만에 업로드하는 배틀그라운드 플레이 영상이네요 한국맵 태이고! 정말 한국스러운 모습이 많이 담겨 있습니다. ( 펄 ㅡ 럭 ) 특히 고무다라이와 개조심이 너무 반가웠어요ㅋㅋㅋㅋ  오늘 본서버에 업데이트 되니 꼭 한번 플레이 해보세요! ||| 국민학교 다녔다고? ||| 림보....쿤... 이게 머선129.. 감동... 드디어 배그를.. ㅠㅠ ||| 70년대를 떠올리며 추억에 젖는 우리 반백살 돼장.... ||| 혹시 구독..........195,게임
yhs0SmiSk4o,배틀그라운드 신규 무기 P90 간단 요약,루오피스,와 이게 4년전이야? 금방가네 시간 ||| 알고리즘이 4년전껀데 왜뜨지 ||| 이것도 4년 지났는데 이젠 신규 탄환도 좀 나와줬음 좋겠다 ||| P90은 반동잡는것도 어렵지 않아서 저같은 배린이에게도 정말 좋은총 🔫🔫🔫 ||| 아 개별탄을 쓰는구나 에땁마냥 탄 다쓰면 끝이네요ㅋㅋㅋㅋ,게임
z0jnpCsPrOk,석궁이 무서운 진짜이유 [배틀그라운드],설화,소리가 안들려서 어디서 쏘는지 모름 ㅋ ||| 옆에있는놈 소리도없이 픽픽쓰러지면 소름일듯 ||| +석궁 쓰는 놈이 있을거라고는 상상도 못해서 대처 못함 ||| 석궁이 진짜 무서운 이유는 이 영상을 보고 쓰려다가 죽어서 스트레스를 불러오기 때문 ||| 석궁이 진짜 무서운이유:한국사람들이 답답해 하는 장전속도..;;,게임
SAUm3AmWw1g,🔥배그 장전 캔슬 잘못된 방법과 올바른 방법! [로시의 배틀그라운드],로시TV,"감사합니다 덕분에 장캔하여 적을 더 빨리 죽일 수 있게 되었습니다 앞으로도 더욱 더 즐겁고 도움되는 영상 올려두세여 감사합미다 ||| 이건 진짜 꿀팁이다 감사감사용 ||| 꿀팁이네요~ㅎ 장캔 쓸일이 별로 없어서 관심 안갖고 있었는데, 좋은거 배워가네요~ 감사합니다^^ ||| 뭔가 이상하다 했는데 엑스키 먼저 안누르고 총기 번호랑 같이 눌렀네요 ㅋㅋ.. ||| 좋은정보 감사합니다",게임
x6evumQ2cgA,메이플 스토리 로그인 브금 1시간 (Maple Story),룰루의 행복 한 시간,"미쳤다... 하교하고 햇살 비치는 창가 옆 컴퓨터에 앉아 있는 내모습이 보인다.. ||| 초딩때는 이걸 나이먹고 찾아와서 들을 줄은 꿈에도 몰랐었는데ㅋㅋ ||| 난 로그인 뒷 배경도 마음에 들었음  위험이 도사리고 있는 수수께끼의 숲속에 들어가기전, 경고 표지판이 있음에도 불구하고 탐험을 선택하며 표지판에 이정표를 남기는 기분이 듦 ||| 정말 chill 하군 ||| 이음악들으며 로그인하는순간 심장이 바운스바운스",게임
WLDqBodQchw,메이플스토리 헤네시스 bgm 1시간,한시간,너무 보고 싶었어요 1시간님 ㅎㅎ 1시간이 10시간처럼 느껴졌습니다  ㅜ.ㅜ ||| 궁극적인 메인브금 ||| 헤네시스 공원(시장) 1시간도 부탁드려용 Q(OAO)Q ||| ㅘ 한시간 ||| 꺄악 얘가 날 잡아먹고 있다~,게임
yO6m_aXwzow,"[배그강의] 초보자, 고인물 모두 필수 시청!! 파밍 공략!!ㅣ배틀그라운드 튜토리얼",메리엄,"초보자가 보기에 버릴게 하나도 없는 영상이네요~ㅎ 다 쓰고 있는거긴 하지만 정리가 되서 좋았습니다~ 메리엄님 건강 잘챙기시고, 항상 응원합니다^^ ||| 메리엄님 몸도 안좋으시다면서 유튜브 업로드 하셨네요 ㅜㅜ  방송도 중요하지만 가장 중요한건 건강입니다!! ||| 기초영상 말구 상황에 따른 파밍 셋팅 영상도 올려주면 좋을것 같아요 예를들자면 1:1는 총알 거희 버리고 거희 투척류 위주로 파밍 하는것 처럼 보통 구상 몇개 도핑제 몇개 투척류 총알 종류에 따라 몇개정도 소지하는지 어느정도 무난히 초반에 몇개 가지고가면 보통 각아이템 아이템 몇개 를 소지하는걸 선호하시는지도 궁금하구요 인벤토리에 들어가는 아이템 우선 순위도 설명 이나 어느상황때 어떤 투척류를 많이 챙기는지 자기장을 길게 맞고가면 구상은 어느정도 챙겨야되는지 파밍 방법을 숙지한 다음 레벨이 된 배린이를 위한 영상 찍어줘도 좋을것 같아요 ||| 올려주신 영상 잘 보고있습니다. 특히 파쿠로영상 너무 유용하게 사용하고있습니다. 감사하고, 응원합니다! 행복한일 가득하세요! ||| 그동안 수량으로 나누는걸 몰랐는데 감사합니다❤",게임
uDzcagmBiak,[메이플스토리 BGM 1시간] 호텔 아르크스 종착지 없는 횡단열차 : Train Heading Nowhere,부우,64년 Nina Simone 원곡을 65년 The Animals가 편곡 그리고 그걸 77년 Santa Esmeralda가 편곡 이게 03년 영화 킬빌 OST에 삽입되고 08년 놈놈놈 OST에 편곡 그리고 그걸 여기에 오마쥬 ||| 4:45 메이플이 의도한 건지는 모르겠는데 노래 끝나고 다시 시작될 때 박수소리 박자 미쳤다 ||| 1:17 딴 다라다라다라단 ||| 이쯤되면 고레벨 지역의 브금이 좋은 이유가 사실 인게임에서 들으려는 유저가 더 레벨을 올리게 유도했던 것은 아닐까... 그런 합리적 의심이 드네요 ㅋㅋ ||| 1:17 삐삐리 빠비코 더울수록 시원한맛..,게임
XMVyZy8XOqw,배그 레전드4 (battleground),3분 잼민,님님 씨츠tv 자기 채널에 지 신상 다올려놨어요ㅋㅋ ||| 왜 ||| 나,게임
WlQZjQZqtc8,사냥하면서 듣는 메이플스토리 BGM 63곡 모음,픽푸,"🎵메이플 BGM모음 1번째 바로가기  [ https://youtu.be/9OjGgqb_Ro0 ] 1) 아델 회상 - For Einherjar / 00:00​​​ 2) 세렌의 각성 - Rising Sun / 01:46​​​ 3) 카인 기억 - Happy Birthday My Dear / 03:30​​​ 4) 시그너스 - Cygnus Garden / 06:41​​​ 5) 그림자 연금술사 - Evening Promise / 09:13​​​ 6) 크리스탈 아카데미아 - Crystal Academia / 10:54​​​ 7) 어드벤처 아일랜드 - Adventure Island / 12:27​​​ 8) 상해와이탄 - Go Shanghai / 13:56 9) 상해 필드 - Shanghai Field / 16:08​​​ 10) 커닝스퀘어 - Kerning Square / 18:52​​​ 11) 몰락한 황야의 도시 - Wayout of the Wilderness / 21:50​​​ 12) 행성 비타 - Cosmic Main / 23:22​​​ 13) 프로즌 링크 - Frozen Link / 24:54​​​ 14) 얼음 동굴 - Crystal Cave / 26:25​​​ 15) 사막 동굴 - Verdel Dungeon / 28:46​​​ 16) 끝없이 추락하는 심해 - Sinking Things / 30:29​​​ 17) 오르카의 분노 - Black Fury / 32:25​​​ 18) 세렌 2페이즈(석양) - Solar Deity-Twilight of Flame / 34:06​​​ 19) 구름 너머 - Over the Clouds / 36:22​​​ 20) 에레브 필드 - Raindrop Flower / 37:50​​​ 21) 마천루 - Mushroom Castle-War / 39:53​​ 22) 미궁 중심부 - Eternal Swamp / 42:03​​​ 23) 진 힐라 - Depth of Pain / 43:57​​​ 24) 비극의 성벽 - The Walls of Tragedy / 45:39​​​ 25) 아델 맹세 - Adele's Oath / 47:11​​​ 26) 제른 다르모어 - Overlord of Life / 48:56​​ 27) 검은 마법사 2페이즈 - Throne of Darkness / 50:33​​​ 28) 검의 무덤 - Graveyard of Sword / 52:33​​​ 29) 툴렌시티 내부 - The Dispossessed / 54:17​​​ 30) 메이플 15번가 - Welcome to the 15th Street / 55:59​​​ 31) 라니아의 집 - Peaceful Woods / 57:53​​​ 32) 루엔의 집 - Luen's House / 1:00:05​​​ 33) 모험가 - Go Fight Show Your Energy(inst ver.) / 1:01:55​​​ 34) 샤레니안의 기사 - The Knight of Sharenian / 1:03:32​​​ 35) 유니온 아레나 - Union Arena / 1:04:59​​​ 36) 해질녘의 기억 - Memory of Sunset / 1:06:38​​​ 37) 평범한 마을 - Year 2021 / 1:08:31​​​ 38) 지상열차 - Reverse City 2 / 1:10:50​​​ 39) 새비지 터미널 - Savage Terminal / 1:12:23​​​ 40) 블랙홀 생성기 - T Bomb / 1:14:08​​​ 41) 파괴당한 메이플 아일랜드 - Wounded Leaf / 1:15:40​​​ 42) 밤의 돌고래섬 - Dolphin Night / 1:18:00​​​ 43) 풀 문 파티장 - Full Moon Party / 1:20:32​​​ 44) 보름달 도깨비 야시장 - Goblin Market / 1:21:54​​​ 45) 아리안트 - Ariant / 1:23:39​​​ 46) 종착지 없는 횡단열차 - Train Heading Nowhere / 1:26:00​​​ 47) 데미안 2페이즈 - Corrupted Blood / 1:27:36​​​ 48) 시간의 신전 - Temple of Time / 01:29:15​​​ 49) 독안개의 숲 - Poison Forest / 1:31:30​​​ 50) 백야 - White Night / 1:33:55​​​ 51) 별이 삼켜진 심해 - Whale Belly / 1:35:33​​​ 52) 안개바다의 유령선 - Ghost Ship / 1:37:29​​​ 53) 루시드 2페이즈 - Broken Dream / 1:39:40​​​ 54) 에오스탑 외부 - High Enough / 1:41:04​​​ 55) 뒤틀린 시간의 길 3,4 - Fairy Tale(diff ver.) / 1:44:39​​​ 56) 공격받은 아쉴롬 - Death of Asylum(choir ver.) / 1:47:24​​​ 57) 불사의 고르곤 - Immortal Gorgons / 1:48:27​​​ 58) 일리움 각성 - Illium Rebirth / 1:50:11​​​ 59) 네오 캐슬 - Neo Castle / 1:50:55​​​ 60) 신 전초기지 - Glory Base / 1:52:29​​​ 61) 연합 회의장 - Heroes of Maple Theme(piano ver.) / 1:54:11​​​ 62) 블랙헤븐 - Black Heaven Theme / 1:56:23​​​ 63) 새로운 시작 - New Beginning Not the End / 1:58:12 ||| 37:50 최애 브금 ㅠㅠ ||| 24:54 프로즌 링크.. 가장 메이플스러운 브금이라고 생각합니다. ||| 여기가 브금 맛집이네ㅋㅋ 별생각 없이 듣다가 어드벤처 아일랜드랑 14주년에서 온몸에 소름돋았다 ㄹㅇ ||| 45:11 데몬 무자본 데몬 하세요",게임
_NTYWgDy9pY,현실적인 배틀그라운드 실사판 (김재원 X 티바이러스),김재원의 즐거운 세상,"안녕하세요!! 티바이러스 입니닷! 오지게 재밌는 촬영이였습니다ㅋㅋㅋ 2편도 조만간  ""티바이러스"" 채널에 업로드 됩니다!! 아듀~ ||| 1:36 야 인성 나왔다 나 이거 보고 뿜음 ||| ""이 이야기는 실화를 기반으로 만들어졌습니다"" ||| 08:01 범인은 재..워ㄴ.. ||| 와 나 연기실력 역겹네ㅋㅋㅋㅋㅋㅋㅋ",게임
A2b-SZ0HiuA,고인물들이 15배율에 열광하는 이유 【배틀그라운드】,군림보,혹시 구독...........221 ||| ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 꾸준히 영상 잘 챙겨보고있습니다!ㅋㅋ 앞으로도 재밌는 영상 많이 만들어주세여!! ||| 2:33 핵 영구추방 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 펍지 화이팅 ||| 나와야 쓰지요!!!! ||| 15배율에는 에땁인뒈에 15배율+에땁= 치킨  먹을 수 있는 조합 + 군림보 겁나 멋있움,게임
XaH5gHwoO8g,"[메이플스토리] 쌩 무자본 호영 육성기 1화 [테라버닝 호영 육성, 폭업사냥터]",매그,진짜 호영 키우시려는 분들 그냥 레벨구간별로 일시정지 해가면서 쭉 그냥 따라하세요 저 빅뱅이전 메이플 만 해본사람인데 너무 스무스하게 키울수 있었습니다 강추 ||| 3년 쉬었던 메린이로써 100렙 찍은 이후의 말들이 이해가 불가능하네요 흑흑 너무 고오급진 언어들... ||| 꺄악 드디어 나왓다~~~ ||| 이번 영상도 유익하고 재미있게 봤어요 ^^ 항상 좋은영상감사합니다~! ||| 메이플 접은지 꽤 되었는데 영상이 너무 좋아서 다시 해볼까 생각중입니다 책임지세요 ㅋㅋㅋ 그래서 2차 테라버닝이 언제부터라구요?,게임
p6zYSqR_jfA,배그 상위0.1% 미친 반응속도  [배틀그라운드] #Shorts #Youtube Shorts,쪼이TV,와 에임 정확한거.. 지렸다 ||| 상대 시점 보고 싶다. ||| 반응속도로 백크를 이기네 ||| 반응손도레전드 ||| 옛날 사녹이네... 그립다...,게임
fR5jnkftww4,벡터로 1대4 컷 #Shorts​ #Youtube​Shorts [배틀그라운드],로자르,와 저게 탄수가 부족하지 않을까 했는데 명중률로 커버하네 ㅁㅊㅋㅋㅋㅋ ||| 근접 깡패 벡터가 자르형이 들면 도망가야함 ||| 근접최강 백터가 로자르를 들면 일어나는일 ||| 아 이때.. 겁나 멋있엇지..ㅋㅋ 갓자르..! ||| 짧지만 강렬한 영상!,게임
brNtg63OojM,🔥1초에 10발 스르륵 단발광클🔥 [배틀그라운드],로시TV,와 미친 단발 광클 배우고 싶어진다~ ||| DMR이 AR이 돼버리는 마법 ||| 풀줌이였음 반동이 ㅎㄷㄷ ||| 단발광클도 연습법 있을까요 반동 안 잡고 쏴야 1초 6번 수준 ㅠㅠ ||| 이거 반동 감소 시켜주는 핵 수준인데?,게임
GdrU-e5uJFk,귀여움엔 누구보다 진심인 편! [메이플스토리],메이플스토리,귀여움... 근데 귀여운거 알면 젭알 영구로 내줘 ||| 집 내부를 채우라고 외부 장식만 가꾸지말고ㅋㅋ ||| 캐릭터는 귀엽지만 현질은 귀엽지않지 ||| 기간제 말고 영구로.. ||| 여러분 이 귀여운 이모티콘이 기간제인 이유는 카카오톡 규정 중에 게임 캐릭터를 소재로 삼은 이모티콘은 기간제로 밖에 출시를 못해서 입니다. 애니 캐릭터는 잘만 해 주면서 왜 게임 캐릭터만 안되는걸까,게임
GX2SVud3K_U,배그 상위0.1% 미친 센스 플레이  [배틀그라운드] #Shorts #Youtube Shorts,쪼이TV,스탑무빙 ㄷㄷ ||| 안보이는데 사운드 듣고 쏜걸 센스플레이라 하신게 아닐까요 ||| 페이커 ㄷㄷ ||| 하이온부쉬 쟤는 저격인가요? 다른영상에도 나오네 ||| 아무것도 안보이는데..?,게임
AKBGG-jHiTU,배그 프라이팬 사용법 [배틀그라운드],설화,구독 부탁드려요 ||| 이건 변태라고 욕먹어도 변명할 여지가 없다 ㄹㅇ ||| 상대 에임이 안좋아서 사셨지만 프라이팬 정말 잘 던시시네요 ||| 아니 착장보기만 해도 쌉고인물인데 싸울생각말고  뭘들고있던 도망갔어야지ㅠㅠㅠㅠ ||| 프라이펜 맞아서 죽을때 왜케 찰지고 기부니가 좋지,게임
gyJRLb9WCTs,배그 베릴 리드샷+미쳤다+3명 올킬! + 2초컷 [배틀그라운드/battlegrounds] #Shorts​ #Youtube​ Shorts,쪼이TV,"적들이 억울한건 ""아 ㅈ됐다"" 라고 반응도 못함 ||| 개멋있네 ||| 흔들리지 않는 편한함 쪼이 에임 ||| 2킬 3초가 아니라 3킬 2초였엌 ||| 지린다..",게임
jVQAje2Cqmo,{메이플스토리 M} #1 [레드 메소 (Red Meso) TMI],CQNUS,안농...날벼락 맞은 CQNYS임다!!😂 오늘의 영상은 메m내에서 애물단지 취급인  레드 메소에 대한 TMI인데요!! 메소는 메소인데 메소 역할을 온전히 못하는만큼 은근히 골칫덩어리인 존재죠.. 사실!! 이 영상은 나름 의미가 깊은데요!! 전부터 '사람들이 쉽게 메m 지식들에 접근할 수 있게 1분 내외의 영상을 만들어 도서관처럼 모아두고 싶다'라는 꿈이 있었는데 마침 shorts도 풀렸겠다 한번 해보자!!라는 생각에 이 영상을 시적으로 첫 발걸음을 떼고 싶었는데.... 올리자마자 뜬금없이 커뮤 가이드를 위반했다며 연령 제한 조치가 날라왔네요.. 그래도!! 님들 구독자 2자리 유튜버가 연령 제한 받은건 첨 보자나여!!😎 이건 이건대로 최초라 생각해두자고요!! 무려 유튜브에서 견제할 정도로 가능성 높은 루키 유튜버!! 어떻습니까!! 짱짱하죠? 일단 항의 넣었으니 잘 풀리길 바래보고 이 영상과 이 긴 글 읽어주신 분들 모두 감사드리며 앞으로의 메m 도서관 프로젝트:TM3I 많이 쏴랑해주십셔!!😏 그럼 이만!! ||| 후에에엥😢 드디어 조치 풀었다.... 이놈들...조치 해제되면 메일로 알려준다면서 암말도 없다가 오늘 제목 바꾸니 자동으로 풀리네? 진작에 풀리지... ||| 매크로 줄인다고 레드메소만들었는데 그 이후 메소수급량이 적어지니 힘드네요ㅜ ||| 띠용 영상이 왜 연령 제한인가요! 잘봤습니다~ ||| 잘봤습니다 다만 화면이 너무 작아서 보기가 힘드네요 ㅠ,게임
Ow5Q-M1MbMk,[메이플] 화이트레이디 시리즈 통합본 (풀버전),소맥거핀,시리즈 영상을 모두 모아봤습니다 ㅎㅎ 또 새로운 영상으로 뵙겠습니다! ||| 진짜 천잰가 ㅋㅋㅋㅋ 와 말도 안 나온다... 진짜 영화 한 편 보는 느낌이었음. 메시지 전달이랑 감동과 작화 액션신까지 완벽하다. 진짜 최곱니다. ||| 1:39:20 이타임에 달맞이꽃 브금 삽입은 신의한수였다 진짜 소맥거핀님 상황에 따라 브금삽입 신급 인정 덕분에 스토리에 몰입감쩜 ||| 이제보니 초반에 화레가 연기를 잘한다고 한게 마지막에 자신의 망설임을 숨기기위해 미친척 연기를 하는걸 의미하는거같기도 해서 더 짠하네 ||| 1년 뒤에 도 다시 정주행하는 건데 가슴이 웅장 하다 역시 대단하다 소맥거핀.......,게임
gIyx5BP8Lgc,[PUBG] 배틀그라운드 Bleed,NINIKIKU 니니키쿠,"Don't lose hope bro, you got this, keep growing ||| 👍👍👍❤️❤️ ||| Big fan bro .. love from Bangladesh ❤️ ||| 🔥🔥 ||| Waited for a long time",게임
nMHDpH2XYWc,랜쿼드에서 세이브하면 벌어지는 일 #1화 [배틀그라운드],DG98 TV,"이런 영상 너무 좋아요. 매번 잘하는 분들 스쿼드보면 봐도 어떻게 운영하는지 잘 모르겠는데 평범한 분들이랑 같이하면서 오더, 푸시 등등 나오니까 배우는 맛이 있습니다. ||| 킴성태 쉬는동안 배그영상 이리저리 보다가 리얼 1티어 영상을 보니 힐링이되네요 잘하는건 알았는데 실제영상보니 샷발이 말도안됨 ||| 잘하는 사람이 랜쿼드 하는거 만큼 재밌는 배그 영상이 없다~~ 최상급 티어 디지가 랜쿼드 영상 계속 올리면 대박 날거야~~ ||| 6:39 개 찰지네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ||| ㅋㅋㅋㅋㅋ뭔가 보급불러서 먹이는게 돼지국밥서비스 주시는 주인아주머니느낌...역시 오늘도 든든하네요",게임
