url,title,comment,label
eok0-EA7Na0,"경제 유튜버 슈카 채널A뉴스 TOP10, 대학교수 이창용에게 직격탄","국민연금도 멋져 보이려고 미국 주식을 샀나?|||멋있는 게 아니라 감독님이 신뢰를 잃어서 아무것도 안 하시는 거에요. 등을 맞댄 그가 누구인지 아는 사람 ㅋㅋㅋ. 미친 듯이 돈을 쓰면서도 엄격한 핑계를 찾는다.|||돈에 관해서는 당신이 가장 멋진 사람이 아닙니까?|||이창용은 부동산을 지키기 위해 가격을 희생한 인물이다.|||아이를 유학 보낸 이유도 멋지기 때문이겠죠? ㅋㅋㅋ|||젊은 사람들이 해외 주식을 사서 나라의 환율이 오르면 그게 나라일까? 하하.|||쿨하게 20억 외화를 유출했군요.|||멋있다는 말에는 2030이라는 표현도 쓰지 않는다.|||독재적인 총재라는 명칭을 없애고 한국은행 총재로 명칭을 바꿔야 한다고 생각합니다.|||정말 말도 안 돼요 하하하하|||하면 멋있어서, 바이럴해서, 트렌디해서 하는 거고,,, 내가 하면 엘리트니까 합리적인 선택을 했다고 생각하잖아요 하하.|||41억이 없어서 아쉽네요. 그랬으면 미국 주식도 샀을 텐데.|||이창용의 미주 평가액은 41억 ㅋㅋㅋㅋㅋㅋ|||등록금 지원을 가장한 불법 기부가 있었는지 먼저 조사해야 한다.|||미국 주식에 투자하면 나중에 외국 자산으로 수입될 수 있습니다. 창용이 두 아이 유학비로 지출한 20억 원은 단순한 외화유출 아닌가? 먹고, 자고, 쓰고, 해외 취업까지 하면 병역자원 감소, 세수 감소, 인력 감소 등 순유출이 발생한다.|||한국은행의 존재 이유는 물가안정이다.|||이창용 달러 유출 60억, 미국 주식 투자와 자녀 미국 교육에서만 확인, 국민연금 달러 유출 60억 8천억, 국내 주식 투자보다 미국 주식 지분이 더 높다. 앤트에서 달러 유출된 개인들 대부분 1억도 안되고 개미들 탓이겠죠 ㅋㅋㅋ|||사람들이 주식이 멋지기 때문에 주식을 산다는 헛소리를 처음 들어봤습니다 ㅋㅋㅋ. 이창용 진짜 웃긴다 ㅋㅋㅋ 또한 누구입니까? 미국 주식 40억 가지고 있는 사람도 있는데, 하지 말라고 하면서 전액 대출을 받아 갭투자를 하는 사람들과 똑같습니다. 아주 ㅋㅋㅋ.|||이창용 재임 기간 동안 그가 돈을 버는 속도는 미국의 7배에 달했다. 환율 폭등의 주범.. 파산절에 영화값 또 오르는 이유는?|||슈카가 나를 쐈다고 말하고 싶은데 너무 지나친 것 같다. 이창용을 비판하기 위해 슈카를 데려오는 기자는 많지 않은 것 같다.|||누가 이렇게 해외투자를 했는지 멋있네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ|||창용.... 금리 인상 타이밍을 놓친 사이 눈덩이가 굴러가며 나락으로 떨어졌다.|||보도에서는 그 부분만 부각하고 있지만 실제로 슈카의 영상을 보면 저격이나 비난은 전혀 없었다. 잘못하면 사람들이 오해하게 됩니다.|||IMF 때도 국민의 잘못이었다. 지금도 국민의 잘못이다. 무슨 일이 있어도 국민 책임이니까요 ㅋㅋㅋ|||무안공항 참사에 대한 특별조사를 실시한다.",0
HzLM0QtAmWI,"이재명 대통령 ""집값 해결책은 없다"" 채널A 뉴스 TOP 10","해외 사례만 봐도 중국의 부동산 투기를 막지 못하면 부동산 대책 마련에는 답이 없다.|||미친...|||해결책이 없다는 대통령의 발언이 ㅋㅋㅋ 충격적이네요.|||해결책이 없었고 상황은 더욱 심각해졌습니다. 월세도 치솟고 있다. 아래에|||대책도 없는데 왜 부동산 대출을 줄였나??|||김현지의 국가보안법 폐지로 이곳은 간첩들의 천국이 됐다. 무너지는 속도가 너무 빠릅니다.|||중국의 불법 투기장을 처리해 보겠습니다.|||중국인들이 돈을 빌려주고 제한 없이 거래하는 것을 막아야 합니다.|||해결책이 있다는 말씀이신가요? 더 이상은 없나요? ㅋㅋㅋㅋㅋㅋ 아니죠?|||집값을 통제한다는 정책이 있다는 말을 들었을 때 정말 그럴 줄 알았다.|||부분적으로는 다른 사람의 잘못이기도 합니다 ㅋㅋㅋ|||그렇게 할 수 없다면 내려와야 해!|||무책임한 발언. 대통령 같은 사람이 어떻게 이런 저런 생각을 할 수 있겠는가?|||터무니없고 충격적이다.|||집값! 치솟는 가격에 대한 해결책이 아닐까요?|||적어도 급증은 막아야 하지 않을까요?|||대출 규제에 토헤오 시스템을 도입한 이유는 무엇인가요? 정말 무능하다|||그런 사람이 있나요? 이 분이 대통령이신가요? 함부로 하지 말고 그냥 놔두는 게 낫지 않을까요? 문제를 해결했는데 이제 해결책이 없다는 것은 무엇을 의미합니까?|||국회의원들도 투기하는데 집값은 어떻게 결정하는가?|||해결책이 없다면 왜 토지허가제를 묶어두는가? 토허제 전체 공개|||나 이 게임 했어!!! 9년 전의 재난!!|||정은미 목소리 진짜 듣기 싫으니까 꼭 와주세요!!! 여기저기서 왜 그렇게 나오나요?|||답이 없는 대통령은 처음 봤다.|||그런데... 국민들이... 형편없는 대우를 받고 있다... 정신을 차려야 한다...|||다른 사람이 대통령이 되었을 때 그렇게 욕을 했는데, 자신이 대통령이 되면 경제를 살리고 부동산을 장악하겠다고 했는데 지금 우리는 대한민국 역사상 가장 어려운 시기를 겪고 있습니다.",1
lOWKD55WDp0,"한동훈, 통일교회 돈은 민주화에 괜찮은가? 채널A 뉴스 TOP 10","국회의원은 다 썩었다.|||한동훈님 말씀이 맞습니다.|||와 한동훈 진짜 대단하다|||민중기 특별수사! 특별조사!!!|||특검으로 가보겠습니다.|||민중기가 특검 자격이 있는지 묻고 싶다. 박영수. 뒤를 따라갈 것이 분명하다.|||역시 한동훈의 눈빛은 언제나 정의롭고 깨끗하다. 미래에 대한 희망.|||한동훈이 최고다|||우리 국민을 상대로 부당한 특검을 한 민정기 특검을 특별조사해야 한다.|||민중기 특검만이 답, 한동훈 화이팅|||한동훈 갓동훈|||역시 한동훈 대표님! 그는 나를 날카롭게 견제한다.|||한동훈 의원님, 당신의 두뇌 사용 방식을 따라올 수 있는 의원은 없습니다. 한동훈이 최고다.|||저는 송영훈 변호사의 의견에 동의합니다. 특검을 수사해야 한다. 정치특검입니다.|||송영훈 변호사님이 최고입니다.|||한동훈|||특별조사를 하여 모두를 처벌하라.|||내가 정말 믿을 수 있는 사람은 한동훈뿐이다.|||공익을 추구하는 한동훈에게 행운을 빕니다.|||민중기 특별수사.|||정말 놀랍습니다. 한동훈 사장의 흠을 선별적으로 조사하자. 민중기 특검, 특검, 특검.|||역시 한동훈이 최고다.|||역시 송영훈 특검은 수사를 받아야 한다!!!|||민주당 하청업체 정치특검을 특검으로 수사해야 한다.|||역시 한동훈은 천재다.",1
s-6__aT9V5k,장경태 트라우마 생길 것 같지만 정신 차리겠습니다 채널A 뉴스 TOP 10,정말 터무니없어요|||정말 미쳤어|||만진 사람이 트라우마를 입게 된다면... 피해자는 누구일까요?|||그 사람 당장 사퇴시켜라|||요즘 범죄자들은 ​​트라우마에 시달린다.|||다들 그렇게 뻔뻔한 걸까요?|||피해자의 트라우마는 무엇인가요? 먼저 인간이 되십시오.|||교도소에 전문 외상 치료사를 소개합니다.|||정말 미친 케이크야|||가해자의 트라우마까지 걱정해야 할까요?|||그 사람 모르시나요?? 권력에 취해서 아직 말을 못하시나??|||장경태 의원이 실형을 선고받으면 재선 의원도 전자발찌를 차고 다닐까.|||그만큼 도덕성은 가해자를 향해 무감각하다. 인간이 부족해서 자해감만 남는다.|||야 근데 왜 자꾸 피해자인 척 하는 거야? 당신은 올바른 방향을 취하지 않았습니다. 왜 인정하지 못하시나요?? 그 빌어먹을 힘은 뭐지?|||정말 재밌어요. 피해자는 남아야 하는데 가해자인 당신은 왜 남아야 하는가?|||그렇게 뻔뻔하다면 버텨야 합니다.|||민주당은 시간을 낭비하고 여론을 탄압하고 있다.|||장경태를 추방해주세요.|||범죄자들이 큰 소리를 지르는 세상에는 자기들도 범죄자이므로 범죄자들만 있을 뿐이다.|||이런 정신병자!! 난 난쟁이야!!|||국민들은 트라우마에 빠졌다|||가해자는 정신적 충격을 받았나요?|||가해자에게 트라우마가 남는 대한민국 ㄷㄷㄷㄷㄷ|||피해자 고소장입니다.|||정말 자신감이 있었다면 그렇게 뻔뻔하지 않고 반성도 했을 텐데.,1
xb_G9tErqBg,"청와대, '동생 비리' 김남국 사의 받아들인다 채널A 뉴스 TOP10","나라를 위해 일하는 사람들은 형, 누나들과 함께 이러저러한 일을 하며 서로 끌어당기고 밀고 합니다.|||이 시점에서 지역이 정말 최고라는 것이 분명해졌습니다.|||자기들이 정권을 잡으면 나라가 자신들의 것이 될 것이라고 생각하는 것 같습니다. 원하는 대로 어떻게 합니까?|||미친 그룹이네!!!!!|||현지 특별조사|||김현지도 사퇴하고 두 사람 모두 조사해야 한다.|||민주당에서는 김현지에 대해 별 얘기를 다 하고 있다. 그냥 국민 세금 모아서 옳은 일을 하세요.|||국정특수조사|||사임이 아니라 조사입니다.|||국정농단이다.|||국민의힘이 그랬다면 이재명 정부는 재수사를 요구하며 난리를 피웠을 것이다.|||오직 김남국만이 그를 침묵시켰다. 지역은 살아 있고 건강합니다. 결국 로컬이네|||한국은 가족회사라고 하지 않았나요?|||이건 지자체 조작 아닙니까?|||김현지를 먼저 체포하라. 왜 김현지만 보호하는 걸까요?|||김현지는 사퇴하고 특검을 받아야 한다.|||제 생각엔 현지인들이 형편없었던 것 같아요...웃음.|||김남국은 김현지의 기폭 장치를 다시 만졌다. 언제 폭발할까요?|||대통령이 재판도 제대로 마치지 못한 채 권력을 잡았으니 그 밑에 있는 국민들은 말이 없다.|||남국이 또 쳤다! 하나를 보면 열 개를 안다|||깡패 정권이니까 누나, 형처럼 하는 거죠.|||이런 일은 앞으로도 계속될 것입니다!|||도대체 김현지에게 그토록 큰 힘을 주는 것은 무엇일까?|||이재명 정부는 자신의 잘못에 관대하다.|||이 나라를 이토록 나쁘게 만드는 김헨기의 정체는 무엇일까?",0
fu65obGJNnQ,통일교와 민주당이 특검으로부터 수천만원을 받고 진술을 은폐했다? 채널A 뉴스 TOP 10,"진실을 은폐하고 은폐한 특검을 수사하고 수사하라.|||민중기 특검을 받아라|||특검을 실시하자. 특검을 실시해야 합니다.|||민중기에서는 끊임없는 부정에 대해 모두가 불평하고 있다. 저런놈은 먼저 감옥에 보내야하는거 아닌가요?|||진실을 밝히고 민정기 특검을 징계하고 사퇴하라.|||특검의 진실을 밝혀라|||민중기 주가조작 혐의로 구속|||특별조사를 해라|||지금 시계는 정치적인가? 성명이 있으면 조사해야합니다!|||진실을 밝혀라. 민중기 특검의 목적은 무엇인가? 납세자의 돈을 낭비하는 것입니다.|||이 나라에 법이 있나요?|||특검은 이제 특별수사를 해야 한다. 그 사실을 숨기는 것은 심각한 범죄입니다. 특검은 즉각 중단되고, 민정기는 구속돼 별도로 조사받아야 한다.|||김진욱 그 사람은 나올 때마다 앞뒤가 안 맞는 말만 한다.|||특검을 수사해야 한다!!! 이 모든 죄를 우리는 어떻게 할 것입니까? 감옥에 예약하세요!!!|||미친 특검|||공정성을 추천하는 특검은 누구인가? 로봇컴으로 대체된다면 공정하다고 인정받게 될 것이다.|||왜 특별조사를 하는가?|||법 앞에 평등해야 합니다. 사람들이 지켜보고 있습니다.|||한동훈 대표의 말이 거짓이라면 특검이 고발할 수도 있었겠지만, 그렇게 하지 않은 걸 보면 평판이 좋지 않은 것 같다.|||이건 정말 큰 일이에요. 같이 조사하는 게 맞는데 왜 이렇게 흘러가는 걸까요?|||편향된 재판입니다. 이재명이 못하는 게 뭘까?|||세상에 믿을 수 있는 사람이 없다는 게 사실이군요...|||특별수사를 해산하라. 특검이 공정하게 이뤄지지 않는다.|||특별 조사가 필요합니다.|||민중기를 먼저 체포해 조사해야 한다. 민주당의 하수인은 민중기 특검인 것으로 보인다.",1
nOvWSpvWC_M,"정진석, 계엄 직전 김용현 반대 역사 책임 어떻게 지겠는가. 채널A 뉴스 TOP 10","그들은 나에게 어디로 가야 하는지 알려 주면서 거짓 증언을 하려고 합니다.|||빨리 조사해라|||체포하지 않고 무엇을 할 건가요??? 정진석의 협력자!!!|||재판이 어떻게 1년처럼 지속될 수 있나요?|||빨리 정진석이 잡혀서 체포되길 바랍니다.|||김용현 같은 사람은 역사를 아는 사람이다.|||정진석씨, 대통령 비서실장이라면 대통령께 그렇게 말씀드려야 합니다.|||기억하지 못하시나요? 정진석의 말은 기억나는데... 김용현의 대답은 기억나지 않는다? 정진석이 목숨을 구하기 위해 키스했다.|||정진석...너도 역사 속의 죄인이다...무능의 극치...ㅠ.|||정진석이 그런 말을 했나?|||그냥 쓸데없는 말을 했을 뿐인데... 김용현이 걱정됐지, 그 반대는 아니었는데...|||정진석과 한덕수를 밀어올리는 짓을 했다면 역사의 죄인이다.|||이 사람들은 자신의 안전에만 관심이 있습니다.|||정진석은 왜 체포되지 않는가?|||정치인은 알지만 군인은 모르는 역사 때문에 무식하다는 소리를 듣는다. 개혁이 성공하면, 개혁이 실패하면 또 반역이 일어날 것이다.|||거짓말 같은데|||정진석이 정말 그렇게 말했나요?|||정말 터무니없습니다. 윤석열 촬영했다고 자책하는데…|||정진석, 그 나쁜 사람은 감옥에 보내야 한다. 펜 한 자루도 남기지 않고 어떻게 모든 것을 파괴하여 인수위원회의 업무를 방해할 수 있었겠습니까? 꼭 처벌하자|||왜 정진석을 수사하지 않는 걸까?|||검찰, 정진석에게 왜 전화 안 해?|||정진석은 최악의 남자다.|||무능한 비서실장. 지위만 탐하고 일을 하지 않는 사람.|||대통령 측근은 계엄령 선포를 절대적으로 막아야 했다. 그 결과 윤석렬은 보수의 근간을 흔들고, 보수 부활로 이어질 수 있는 모든 싹을 잘라버렸다.|||최악의 참모총장은 뭐라고 말할까?",0
uufFVGZSl-M,현 지자체장들도 국력계엄령 사과중계에 동참 채널A 뉴스 TOP 10,"무지한 국민들의 표가 필요한 시대가 된 것 같습니다. 이 가증한 것들아!|||지금 사과하면 진심이겠지?|||너무 늦었습니다. 내부선거 결과는 어떤지 살펴보겠습니다.|||네, 맞습니다. 나는 더 이상 그것을 믿지 않습니다. 사람들|||조직적인 스토킹, 전파무기 범죄. 사람들의 삶의 분야에서. 사람들은 삶이 파괴되는 고통을 겪고 있습니다. 국민의 보고가 없다면 정치인들이 어떻게 알 수 있겠습니까? 이 범죄를 조사하고 대책을 수립하십시오.|||동혁은 민주당이 밀어붙여도 그렇게 하려고 노력할 것이다. 제가 가장 고마운 사람이에요.|||진정한 사과가 아니라 지씨가 살아남기 위해 애쓰는 변장된 사과이고, 대답은 좀비파티를 해산하는 것이다.|||저도 정말 일찍 해요.|||저는 김종석 앵커를 지지합니다.|||권영진 이제 정신 차렸나? 만약 그가 더 일찍 정신을 차렸다면 지금쯤에는 훨씬 나아졌을 것입니다.|||정신 차려|||극단적인 민주당은 정말 한심합니다. 그냥 제거하세요.|||아직도 돈이 들어오는 곳이 있다는게 안타깝습니다. 국민을 위한 정치를 해주세요.|||나라가 공산주의화 되어가고 있습니다. 볼 수 없나요? 이완용같은 놈들아, 이 나라의 잘못된 점이 너희들에게 돌아올 것이다!|||살아남을 길은 권영진 의원 같은 보수의 결단뿐이다.|||계엄령이 장난이 아닌데 어떤 정당이 계엄령을 전문으로 하는가?? 아무리 야당이 무대포 딴지 져도 구원받을 사람들 외에 논리적으로 버텨고 이겨야지.. 군인동원 군인계엄을 옹호하는 인간들은 마땅히 막론하고 파시스트에 나라 망하길 인간을 원했습니다!!!|||요즘 남북전쟁재판에 대한 충격적인 이야기가 나오고 있는데 여기에는 단 한 마디도 없습니다.|||오세훈 서울시장은 3일 계엄령 선포 원년을 맞아 성명을 내고 1년 전에는 일어나지 말았어야 할 계엄 사태로 깊은 상처를 입은 국민들에게 거듭 사죄하겠다며 국민께 고개 숙였다. 오 시장은 자신을 국민의힘 소속의 대표적인 정치인이자 서울시민의 일상을 책임지는 시장이라고 지칭하며, 국민의힘이 국민에게 주어진 사명을 완수하지 못한 채 정권을 넘겨주고 책임 있는 집권당으로서의 역할을 다하지 못했다며 당의 책임도 밝혔다. 그는 “권력이 판단력을 잃으면 나라가 표류하고, 독선과 독단주의가 우선하면 민주주의가 망한다”며 우리는 이미 그런 쓰라린 경험을 겪었으며 다시는 같은 비극을 반복해서는 안 된다고 강조했다. 오 시장은 이제 잘못된 과거를 단호히 잘라내고 미래를 향해 나아가야 한다며 과거와의 단절을 선언했다. 동시에 막강한 권력과 불균형한 국가체제에 취해 폭주하는 민주당의 모습을 보며 국민들은 이제 나라의 미래를 걱정하고 있다고 말했다. 국민의힘은 대안정당으로 우뚝 서서 무질서한 정권을 견제하고 대한민국을 바로 세워야 한다며 이것이 국민의 부르심에 화답하고, 남은 책임을 다하는 길이라고 밝혔다. 이어 “정치인이 잘못하면 국민이 엄하게 응징하지만, 변화를 위해 절박한 투쟁을 하면 우리에게 기회를 준다”며 “국민 정서의 흐름에 따라 더 넓은 바다로 나아간다면 국민께서 지지해 주실 것이라고 믿는다”고 말했다. 마지막으로 오 시장은 국민의 답답함과 고통이 해소되고 그 결과가 성과로 입증되어야 야당으로 가는 길은 열릴 것이라며, 능력으로 증명하는 정치, 국민이 변화를 느낄 수 있는 정치를 흔들림 없이 이어가겠다고 말했다.|||이제서야 진정한 힘이 드러납니다. 이제 부정선거에 침묵하는 저 파렴치한 부역자들, 반역자들을 철저히 짓밟고 그들이 후대에 살지 못하게 합시다.|||장동혁이 그렇게 무능한지 몰랐는데 사퇴가 답이다.|||1년이 걸렸는데 이제 한동훈 대표님 말을 듣지 않는다고 화를 내시겠다는 겁니까?|||부패한 정치폭동세력은 지방선거 투표를 통해 뿌리 뽑아 제거해야 한다.|||소수의 초라한 보수를 믿는 장동혁 대표는 사퇴해야 한다.|||장동혁은 술을 마시든, 극우에 열광하든, 독재자가 되든 윤석열의 사생아다. 사임하고 지옥에 가세요. 한동훈 화이팅입니다.|||국민을 배신하고 재명을 대통령으로 만들어라. 방송인이나 패널리스트가 가르쳐도 장동혁은 귀를 기울이지 않는 걸까요?",0
JWtGDIxNRso,"친명계 전 의원, 통일교 3위와 당직 연결 의혹 채널A 뉴스 TOP 10","민중기를 특별수사한 사람들을 직권남용, 사건부작위 혐의로 구속해야 한다.|||살인죄로 특검을 체포하세요.|||만약 현 상황이 진짜라면 국민의 기도는 특 별히 조사받아야 할텐데...|||민중기 저 사람은 직무유기입니다.|||언론은 여야를 넘어 신속하게 보도하고 조사해야 한다.|||왜 범죄자들이 수사도, 재판도 받지 않고, 이 나라가 어떻게 망할 수 있겠습니까?|||특별검사 특별검사|||지방선거 조심합시다. 껌에만 돈을 줄 수는 없습니다.|||인민군 깃발, 체포, 수사|||국회의원 전원을 조사하라|||특검도 권력자들 뒷바라지에만 집착한다. 감옥에 가야 해|||민주당을 조사해 보세요.|||편향된 조사. Arrest Min Joong-gi.|||국민은 정신을 차리고 다음 선거에서 그런 사람을 뽑지 말아야 한다. 응, 나라는 살아남지 못할 거야. 바르게 살아갑시다. 온전한 정신으로 살아갑시다. 그래, 그렇지 않으면 세상은 엉망이 될 것이다. 법도 당신 편과 내 편을 조사하고 있는데 너무 한심하고 너무 한심하고 너무 한심하고, 이 나라에 무슨 일이 일어난 걸까요? 이렇게 생겼는지 살펴보자|||민중기씨, 양심을 포기하지 마세요. 하늘이 무섭지 않나요?|||죄를 짓고 민주당 의원이더라도 용서받을 것입니다.|||나 또 죽을까???|||민중기 편파수사. 이 범죄를 조사하세요. 이 범죄를 조사하세요.|||여야는 무엇에 합의해야 하는가? 그냥 다 조사하면 됩니다.|||무언가를 주면 한쪽만 얻게 됩니다. 정말 재미있는 조사네요.|||진욱씨 오늘 많이 힘든 것 같던데... 안타깝네요.|||특검은 이런 것들을 하나하나 밝혀내기 위해 특검을 해야 한다.|||이 범죄도 포함됩니다|||민중기: 무기징역을 풀다|||재명아, 종교가 정치에 개입한다면 그것은 분명히 해산사유가 된다. 재명 씨, 공범 사건과 직권남용 사건에서 이해상충이 있다면 탄핵사유가 됩니다. 재명씨, 민중기 특검으로부터 수사보고를 받고 통일교에 대해 공개적으로 말씀하시는 겁니까? 그 이유는 무엇입니까?",1
jmTMtnNIXcU,"통일교, 민주당 의원 10명 지지 특검 수사 안 해 채널A 뉴스 TOP 10","특검은 수사해야 한다.|||민정기 특검은 즉각 구속돼야 한다.|||김현지가 그렇게 하라고 했나?|||인민의 깃발!!!! 이야!!!!|||특검의 수사는 방치됐다. 다른 조사 기간에. 공정하게 조사하라|||민중기파는 특별조사해서 감옥에 보내야 한다.|||특검을 해야 할 것 같습니다 하하.|||절대권. 힘|||민중기는 주식에 투자하며 편향된 조사를 진행한다. 이 사람 뭐하는 사람이야???|||짓밟다 걸렸네요. 직무유기, 공문서 은폐, 직권남용 혐의는 문제가 없다고 생각합니다.|||대장동의 주범 재명을 처단하라.|||민주당은 말합니다. 국민의힘과 본질이 다르다는 궤변. 민주당은 뇌물죄가 없는 법을 만들면 된다.|||특검. 이시키(Ishiki)는 일본에서 문제이다|||양배추 전문가인 김민석 총리는 2026년 지방선거에서 김민석 총리를 지지하기 위해 특정 종교단체를 동원했다는 의혹과 관련해 사건의 주체로 사퇴하고 수사받아야 한다.|||구자룡 변호사님, 수고하셨습니다. 명확하게 말해주세요. 파이팅이에요, 변호사님.|||민주당을 배려하는 게 참 이상하네요 ㅎㅎ|||범죄 정부가 그런 소란을 피우는 것은 정상입니다.|||이 범죄를 진압하고 국민경제를 살리자.|||필요하면 특검을 할 수 있지만, 불리할 때는 절대 특검을 할 수 없다. 특검은 민주당만 쓰도록 만들어졌기 때문이다. ㅋㅋㅋ|||국민 모두가 편향된 수사를 듣고 지켜보고 있습니다.|||범죄자 한 명을 보호하려고 하면 나라가 망하게 된다. 저개발 국가라도 이런 일은 하지 않습니다.|||김현지는 누구인가?|||이재명이 더 나쁜 사람이다. 특검이 잘못한 걸 알면서도 입을 다물고 있는 것은 민주당 의원이기 때문일까?|||특검님...너도 나중에 죗값을 치르게 될거야...ㅠ. 카르마가 쌓이는 중...ㅋㅋㅋㅋㅋㅋ|||깨달음을 주장하는 사람들은 주의 깊게 살펴보십시오. 민주당이 저지르는 어떤 만행도 계엄령에 비하면 아무것도 아니다!!!",1
3DmaYxhJ8k8,국가보안법 폐지 법안 발표에 압도적인 반대를 보이는 채널A 톱 10 뉴스,"나는 그것에 절대적으로 반대합니다.|||아직 전쟁 중인 나라에서 보안법을 ​​폐지하는 것은 반역자들의 짓이다.|||국가 안보 책임자가 어떻게 그런 행동을 할 수 있습니까? 진지하게.|||국가보안법 폐지를 반대합니다!|||선을 넘으시네요 정말.. 이 나라가 극단으로 치닫고 있습니다.,|||나는 반대한다|||그 어느 때보다 좌파와 극좌파가 득세하고 있는 만큼 국가보안법은 반드시 수호되어야 한다고 생각합니다.|||정말 그들은 진짜 스파이입니다. 이 나라는 휴전국가이고 분단국가인데 국민들은 국가보안법 폐지에 열광하고 있습니다.|||정말 위험한 사람이야|||나는 그것에 절대적으로 반대합니다.|||문재인 때처럼 정부가 개입해 국민을 팔아넘긴다면 어떨까.|||국가보안법은 폐지를 주장하는 사람들이 있는 한, 국가보안법은 절대로 폐지되어서는 안 됩니다.|||이제 온 국민이 나서서 간첩을 잡아야 할 때다.|||나는 그것에 절대적으로 반대합니다. 그들은 나라를 팔고 있습니다.|||완전히 반대입니다. 우리는 스파이로부터 우리나라를 보호해야 합니다.|||왜 국가보안법을 폐지하려고 합니까? 대한민국 국민으로서 반대합니다.|||미쳤어 ㅋㅋㅋ 간첩을 잡기 위해 법을 없애야 한다고 말하는 이유는 무엇입니까? 스파이들이기 때문에?|||진짜 심각한게 이게 폐지된다면 나라를 팔아도 범인을 잡을 법이 없을텐데.... 그냥 공개적으로 나라를 팔아먹을 뿐인데 네팔처럼 일어나야 한다. 정말.|||국가보안법 국적표시제 폐지에 강력히 반대하는 댓글|||휴전국가에서 당신은 미쳤어요.|||스파이가 공개적으로 나온다!!!!!!!! 나는 반대한다!!!!!!!!!!!!|||국가보안법이 필요한 건 간첩들뿐이 아닐까? 북한이 원하는 법, 간첩들이 원하는 법을 우리는 누구를 위해 제정하고 있는가?!! 사람들은 정말로 정신을 차려야 합니다. 절대 반대합니다!!|||북한에서 무슨 일이 일어나고 있는지도 모르는 남자가 대통령 행세를 하고 있다는 사실이 충격적이다. 이런 놈 때문에 북한 이재명에게 800만 달러를 강탈당한 쌍방울 김성태가 안타깝다.|||국민을 위해 일하는 국회의원들이 국가안보를 말살하고 나라를 분열시키겠다는 겁니까?|||국가보안법 폐지를 주장한 사람들은 모두 간첩이다.",1
CrhcbCcKthA,통일교 돈 받은 민주당..내년 지방선거에 출마할까? 채널A 뉴스 TOP 10 단편,특검은 민주당을 수색해 압수해야 한다. 법은 평등합니다. 정청래를 쓰러뜨려라.|||더 같은. 돈을 받았다면 양측 모두 문제가 있다는 것!? 왜!? 오로지 국민의힘! 조사해서 덮어라! 사람들이 귀머거리야!?|||벌을 받아라|||더불어민주당을 해산하고 내년에 총선을 치르자.|||그런 것들은 죄이고 율법은 말도 안 되는 것입니다.|||민주당 의원들이 조사하면 안 되는 걸까? 그냥 못 들은 걸로 할게요.|||전과자 정권은 괜찮습니다. 더불어민주당이니까 “함께 나누는 게 어때요?”라고 말씀드리겠습니다.|||물론... 할 수 있습니다.... 7천만원 투자하면 7400억 벌 수 있습니다... 힘내세요 서민들... 욕하고 댓글로 친구깡패를 만들면 사람이 많으면 불법적인 일이라도 합법화될 수 있으니 공익을 누리면 됩니다... 7400억원을 받았지만 70조원을 빼앗아갈 수도 있습니다.|||똑같이하십시오. 더불당은 왜 이럴까요?|||둘 다 처벌받아야 합니다.|||민주당으로부터 돈을 받은 사람들도 구속하라.|||잘못하면 처벌을 받아야 하는데 지원 제도가 있어요. 금액을 말씀 안하셨네요. 권성동은 스폰서가 아니다. 뇌물입니다. 장부에 있지 않습니까?|||더불어민주당 이재명 정부 국민을 화나게 하는 제주도가 있다. 이를 극복하기 위해 수천억의 비용이 더 들더라도 민정기를 특별조사하는 것이 국민의 명령이다.|||권성동을 준 사람이 있는데 내가 받지 못해도 괜찮나요?,1
