url,title,comment,label
vpgvciRYQG0,"김광일, 박은주, 장원준,","정치판에 범죄자들을 알리고 강력한 법적 처벌로 다스리고 성역 없이 재판을 받으라.|||국회, 헌법재, 선관위, 공수처, 특검 해체하라.|||납세자가 명령한다. 혈세 하마. 국회. 헌법. 선관위. 공수 목적지. 특검은 해체하라.|||그래도 탄핵하지 않으면 한국은 자유 대한민국에 사는 자격이 없다.|||어떻게든 철저히 수사하고 관계자 전원을 구속해야 합니다.|||지금은 민주당이 파렴치당임을 국민 앞에 자백해 해산하라!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!|||게다가 불당추천 특검 박모도 후회하고 민중기도 조사해봐야 합니다. 힘이 조금 훔치면 설치는 세계!|||언론은 양심적으로 파고들지 않으면 권력을 깨닫지 마십시오.|||개혁이 타인의 껍질을 벗기는 것이 아니라 자신의 껍질을 벗기는 통증을 앓는다고 하는 이야기입니다만, 모두가 내남남불 체질화된 한 집단들.|||눈이 깜박이고 범죄.|||깊이 들어가기 전에 다음 사건이 매일 몇 건씩 튀어나와 국민의 생각이 둔해진다. 도대체 현 정부는 무엇을 하는가? 한심하다. 국민이 부디 우리가 정신을 쌓자. 국력은 지금처럼 함께 싸워가면 몇 가지씩 조를 만들어 각각 하나씩 맡아 싸워야 할 것 같다.|||협박, 갱, 회유로 문걸|||임특검 특검하라, 리자이밍 탄핵하라.|||나에게 남불당.. 국민이 화나|||이죄꿈이 와서 이렇게 사악해진 거야? 도대체 국민을 무엇으로 알고 저처럼 오만한 것인가? 협박으로 통하십니까?|||통일교 재산 강제 몰수 가능성. 이재명은 김정은처럼 가는 것.|||나에게 남화가 없어|||도둑은 항상 다리가 내립니다.|||이재명을 끌어내야 하는 가야 할 곳은 단 하나, 칸팡이다.|||범죄자를 말해도 징글징글|||문재인도 구속해야 하는가?|||이것은 대통령을 대통령으로 인정할 수 있는가?|||최우선 해산단체와 함께 돈 봉투 민주당이 가장 먼 나 같은데? 여자?|||얼마나 부끄럽습니까? 부끄러운 것도 모르기 때문에 범죄가 몸에 휘말려 있습니다.|||요야당 모든 정치 인사. 정말 추잡한 사람들. 정말 부끄러운 일입니다.",1
4uYL-IENbik,이재명이 통일교에 직접 연락한 대통령실,냄새가 나는 장소는 항상 당신의 이름입니다.|||도둑 놈이 부탁합니다.|||맞습니다ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ|||그래서 큰 외침은 웃습니다.|||별로 원하지 않는다 미디어의 자유 직업의 자유 그것도 할 수 없으면 늦게|||이것이라면 민주당이든 국민의 힘이라도 모두 해산해야 한다. 대통령은 정말 자기 중심적이고 말도 매우 가볍기 때문에|||이재명이 통일교와 관련되어 있기 때문에 종교 해산시켜 재산 국고에 압수한다는 낭비로 무서운군요 무서운 몬스터입니다|||몰랐지만 그런 사람으로 돌아오는 것은 흥미 롭습니다.|||이재명. 민주당의 거짓말 벌써 비열하다|||도둑을주세요.|||화재를 죽이는 것은 언제입니까?|||나는 남부 부처와 위선을 증명했다.|||이재명 ㅎㅎㅎ|||잊었어? 이재명이 어떤 인간인지… … 국민은 기억하고 있다…|||통일교가 불법이라면… 이재명도 불법인 것에 대해 탄핵을 받고…,1
2UiEFmI4FSI,갱생의 상징이라고 하면 계속 폭발하는 조진은 폭행 노출 김광일 박은주 장원준의,민주당은 다음 총선에 공천하십시오.|||언니가 문체 부장관에게 준다.|||도란 버릇은 어디로 가나요?|||상환|||사람은 변하지 않습니다.|||부끄러움의 해산은 반드시 이루어져야 합니다.|||조진은은 현재 진행형이군요. 절대로 옹호해서는 안됩니다.|||개 누카리안 개만 보이는 이유|||진보는 어떤 진보공산주의|||조진은은 언제나 보고 완벽한 이재명의 후계자다.|||모든 피해자를 호소,1
uxPruB6cKzw,"12 10 통일교의 김진술에 전재수? 조태임 김준일 크리스마스는 청와대에서 윤국영 장동혁 마이웨이 박정훈 팬, 미국 집단 소송, 손동후, 김현정","12 10수 뉴스쇼 뉴스연구소 통일교 금품 제공 진술에 전재수 세관마약 밀수 의혹 혐의 없는 1인 가구, 처음으로 800만 돌파 CBS 조태임 기자, 김준일 시사평론가 인터뷰 1 민주당 윤근영 의원을 두지 말아 주세요 2 SJKP 송동후 변호사법무법인 오와와현지법인|||그래서 그 사람이 그 사람들이라고 하는데 예쁜 척하는 당이 더 나쁜 집단이다.|||인생 자체가 외롭고 결국 혼자 외롭게 세계를 떠나는 것을!|||공소 시효. 윤국영은 몰라요.|||정재수 민주당에 몇 안되는 내가 좋아하는 정치가인데 조금 부끄럽네요…|||박정훈 파이팅|||박정훈|||윤국영|||박정훈 스마트 신사|||향후 민중기는 구속될 것이다 특검은 현 정부가 그러니까 권력의 개라고 한다|||이재명도 통일 가르쳐 먹었는데...",1
tnmxHkBTsUE,옥 메시지를 본 유인테는 누구를 마셨습니까?,"장로들도 그런 사고로 정치를 해왔기 때문에 정치권은 속속 고통받았다.|||왜 들었어? 엘라이|||이것이 별로 없다고 말하는 원칙의 정치가는 그런 것이므로 걱정입니다.|||이 사건 때문에|||원래 해먹이었기 때문에 그들은 잘못되었다고 생각합니다.|||CBS 조심하세요. 영감 사고가 중단되었습니다. 사려분별할 수 없는 분은, 원로가 아니고, 원로 할아버지에서도, 이렇게 전파에 실어서는 안됩니다. 영감! 진심으로 들을 수 없어요!|||들키지 만해야한다는 것입니까?|||청량은 죄가 아니다.|||발레 문제? 정말 아파요.|||문제는 관료의 자리를 정치가가 찾아내 극복했다.|||이런 분을 모시는 이유가 있나요?|||눈치채지 않으면 그냥은… … 이런 일이 있다고?|||모든 것은 현지 언니를 통해 이루어져야합니다.|||에구치ㅡ나라가 엄청 개막|||조금 좋다! 이영일은 비일상적이라고 생각합니다! 더 충격이야!|||발레하는 것은 죄라고? 견고하게 해도 붙잡으면 긴장하네요. 노후화된 정치인들은 민주당에 남부불을 바르게 보여|||선한 국민은 누구를 믿어야 하는가?|||이 인간도 어제 저녁을 마신 술이 별로 부서지지 않은 에라이입니다.|||거기에 게스트 나이트는 70을 초과해야합니까? 느낌이 떨어집니다.|||만진당은 정말 심하게 기득권이다.|||비일비재? 민주당은 썩었다. 부패 김현지와 김남국은 곧 사퇴하라!|||유인태의 정신세계는 의심스럽다.|||발레하는 것이 문제라고? 음,,|||더 놀라운 것은 유인테의 생각입니다.|||유인태..역시 랍스터는 개편이나 김남국에 대해서도 장경태에 대해서도..그럴지도 모른다고? 발레하는거야. 죄라고?",2
Rbqhd5XCgVw,정재수 장관 왜 사표에서 쓴거야? 뉴스 연구소,"윤영호가 거짓으로 뇌물을 받은 남즈 거론할 이유가 없다|||같은 혐의로, 어떤 X는 징역이고, 어떤 X는 공소 시효가 지나서 ...|||나는 말하지 않았지만 왜 내 생각인가?|||??? 아니, 정말 아니었어? 언론에 증거를 어겼어? 다음날 사의표명..|||자, 정치인들을 수사하십시오. 썩은 정치를 정화|||국회의원은 직하해야 합니다.|||말하다|||받은|||단호하게 분명히 말하지만, 정치인의 입을 열면 거짓말|||정재수도 이미 끝났네…|||받은 건 받을 거야|||나는 이것이 모두라고 생각한다.|||정재수는 매우 기쁩니다!|||국민이 바보처럼 보이는가? 정재수는 죄가 없는데 사퇴는 왜일까. ?|||죄가 없으면 이유|||뭔가 있다고 생각합니다.|||ㅋㅋ 철판을 깔았다|||회수가 대상|||그 생각이 든다. me too 사건이 폭발해서 수사를 하기 때문에 막상 범죄의 혐의로 밝혀진 것은 민주당 인사들입니다.|||그런 일. 그 외. 거절. 웃음|||나라의 정원도 내려 조사해 주세요.|||아직 법원의 판단도 조사도 나오지 않았는데 불법적인 수수께끼가 없었는데… 단지 수수께끼는 그럼 있었어?|||회수 조사|||제스 자카르티에 불가리 내게 버려|||강한 부정은 강한 긍정",2
4uk3UeaBnN8,라이브뉴스 속보 한동훈 비대위원장 2023.12.17,"그리고 한동훈 장관은 정말 제대로 정리하십시오.|||아름다움이 오랫동안 보면 이길 것입니다.|||한동훈 비대위원장! 환영합니다. 총선거에서 국회에서 썩은 민주당을 몰아내십시오.|||한동훈장관을 사랑하는 똥 총선거를 이겨야 하므로 이후 계획을 할 수 있다|||맞습니다. 새로운 대표국의 위기를 정확하게 알고 가르쳐 주셔서 감사합니다.|||한동훈 장관님 서포트해 응원합니다. 원희령 장관님 서포트해 응원합니다. 빠른 순발력에 감사드립니다. 투톱으로 두 사람이 강력하게 이나라를 지켜 주세요 국민의 절실한 소원입니다.|||한동훈장관을 응원합니다.|||국력으로 준석이 정리할 수 없는 경우 책임당원은 국력을 정리할 것이다.|||한동훈 원희령 장관 여러분, 응원하고 있습니다.|||한동훈 장관|||그러나 정치 경험이 없기 때문에 잘 알고 있다고 믿고 총선거가 성공할 수 있기를 바랍니다.|||한창훈을 응원합니다.|||신대표의 말씀으로 겸손한 원희령 장관님을 존경하고 지지합니다!!!!|||한동훈장관은 적극적으로 지지하고 있다.|||한동훈이 잘 된다고 생각하는 바보가 아닙니다.|||김문수 의원 추천|||공관위원장은 김문수 위원장에게 찬성|||이번 총선은 대통령선인 사생결단으로 승리해야 한다|||국력의원들은 함께 전에 모여야 한다. 그래서 총선거에서 이길 수 있습니다!|||김기현은 바로 이준석의 국력 스파이입니다!|||한동훈 법무대신 응원|||한창광은 국력으로 1백백명이 될 것이다.|||수훈 훈장관을 응원합니다.|||대통령제 하에서는 대통령에게 힘을 주고 일사에 흐트러져 돌아가지 않으면 국정이 안정되고 국민의 정서도 편해지고 국가도 발전한다.|||한동훈 장관에 가면 법무부는 누가 지킬까? 법무부장관 한동훈 장관님 수고하셨습니다. 걱정됩니다",1
Usktxggcn3U,라이브뉴스 윤석열 심각한 결심,"하나님의 한계는 찜 애국입니다 최고|||대표 감사합니다.|||진실과 진리를 향해 정도를 가는 신대표와 정광훈 목사에게 하나님의 은혜와 역사하시는 손이 함께 될 것이라고 믿습니다.|||새로운 대표는 진정한 애국자입니다. 싸움|||신대표님 파이팅 신대표님이 계시는데 자유 대한민국이 미래가 될 희망이 있습니다. 우리 모두가 부정선거를 밝히고 자유 대한민국을 다시 한번 의대하고 정의적인 국가로 세워야 합니다.|||신 대표님 파이팅 잘하고 계십니다. 열심히 해도 정의와 진실은 반드시 승리합니다 강하고 대담한 힘을 내고 용기를 내고 노력하면 반드시 승리해 주셔서 감사합니다.|||부정적인 선거를 밝히는 것은 대답|||신대표는 정말 올바른 판단에 감사드립니다. 항상 수고하셨습니다.|||새로운 대표는 최선을 다하십시오.|||신혜식 대표의 말은 맞다.|||대포의 국민 청원을 신속하고 빨리 홍보하십시오.|||그래도 대표는. 나라를 구하고 있습니다. 모든 환경이 최악이지만. 그냥. 대한민국을 위해. 최선을 다하십시오. 응원합니다|||신혜식 대표를 열심히 해주세요. 첨단을 보고 달려가기로 합니다 광화문장에서 외치는 그 결함과 투쟁력으로 우리는 힘을 얻고 든든합니다 절대 약해지지 말아주세요 끝까지 응원합니다.|||한동훈은 독선, 혜택을 모르는 자, 당대표 오르토당토가 아니고, 홍준표 시장 신대표 홍철기, 매우 응원|||원희령당 대표는 대답|||국력은 곧 해산하고 진정한 우파 정당을 창조하라!|||신 대표님 이번 선거 부정선거 반드시 밝히고, 가담자들 모두 극형에 처해야 합니다. 이를 위해 선두에서 싸우는 대표에게 감사하고 애국우파 국민이 전 목사를 중심으로 하나로 정리하여 반드시 승리합시다.|||장시호 녹음과 태블릿 pc의 진위 조사는 언제쯤 할 수 있을지 궁금합니다.|||윤성현 대결단|||한동훈은 국민당에서 퇴출시켜야 한다|||원희령은 당대표여야|||오세훈이 박원순보다 광화문 집회를 방해했다. 국력 부패했습니다.|||그 사람 감사원장 때는 그랬지만 정치하는 것을 보면 이준석 옹호, 한동훈 옹호하는 것을 보면 정치는 영이 아닌 것 같습니다|||원희령님 나오길 바래요.|||한동훈 아웃입니다.",1
iuBAhInoUaM,"독립신문 라이브뉴스 정광훈, 평택 10만 집결! 2025.07.26","광화문에서 모집합시다.|||애국 동지 만세|||행동할 때입니다. 지금 행동할 때.|||많이 있습니다 대한민국 만세|||시작은 미미하나 끝은 찬데할릴라 대한민국 만세!|||친애하는 애국 여러분, 더운 가운데, 조국을 위해서 힘든 고생을 하고 있네요. 미군 철수는 절대 안 된다.|||이자이에 굉장합니다. 고마워, 고마워. 누구든지. 미국은 우리의 은혜의 나라입니다. 역시 강력한 합성도 합니다.|||최고의 최고 뜨거운|||눈물, 함께하지 않고 축복|||이것은 더운 나라에 있습니다. 수고하셨던 정광훈 목사!|||신한스.|||정광훈 목사애 국민에게 감사합니다.|||모이면 싸우면 승리하고 승리합니다.|||격렬하고 눈물이 겹칩니다. 주한미군, 우리와 함께 가자|||데미지 교수는 언제나 사회를 보고 고생하고 있습니다.|||황준 선장군은 언제나 빠르고 올바르게 제대로 가르쳐 주셔서 감사합니다. 최선을 다하십시오.|||미군 철수 미군 철수는 절대로 하지 말라 한국을 지켜라.|||한미군 철퇴반대 한미동맹 강화하라!|||종교 단체에 감사드립니다.|||애국자 정광훈 목사ㅡㅡㅡㅡㅡ|||정광훈 목사가 건강한 모습을 보고 매우 기쁩니다. 이해하기 어려운 것이 걱정이었습니다만, 끝까지 건강하고 자유우파 국민을 이끌어 주시기를 바랍니다. 대한민국을 지키고 주소서.|||신한수, 신혜식 대표, 이성범 기자,|||미군 철수는 결코 반대|||미군 철수에 반대|||미군 철수 반대는 엄청",1
IXxnzkejxnM,라이브 뉴스 김우네분당 개폭망 2024.03.20,"한동훈, 김경율 좌파 국민이 심판하자|||집 토끼를 잡은 것처럼 무시했습니까?|||윈인의 중요한 동체는 좌동훈입니다.|||기회주의는 반드시 폭망입니다.|||대통령을 각도로 대통령을 공격하기 때문에 당신은 잘 작동합니까?|||성공은 끝까지 보지 않으면 알 수 없습니다. 한동훈은 언제 사셨나요ㅡ|||우리 윤 대통령을 위해 단합하자.|||김은혜는. 어려워 보이지 않는다. 좋아하는 곳으로. 하늘을 주었다고. 대답하겠습니다. 한동훈이 붙었나요?|||분열은 한동훈이라는 것을 알고 있으므로 우파는 문제를 정확히 알고 있다.|||이정배시 의원국회를 보내자|||김은혜 탈락하자|||어부의 땅에서 얻은 장소! 욕심만 가득한 한동훈. 아웃!|||김은혜 이번 선거를 선택하면 정치|||김은혜는 기회주의자가 아니다.|||김경율, 김현동, 함은경|||재미있습니다.|||대표자 헤앙. 힘이 됩니다.|||아시아 투데이! 방송 좋다!|||민주당에서 옮겨온 인간들 앞에야말로 국민의 힘 희망이 있다|||김은혜는 조심해.|||자통당이 일어나야 하는데...|||김은혜.... 대통령과 함께 가는 대신 대통령과 함께 있어야 합니다...|||권한이 있는 만큼 책임이 반드시 따르도록 되어 있습니다.|||한동훈을 피우는 맹렬한 우파. 너가 가격 인하한다. 자유통일당에 가자|||썩은 빠진 정치계에 입문하면 가장 먼저 배우는 것이 뒤집혀, 씌우는, 흐트러뜨리는, 물을 타는….",1
bSzINmwhG4c,항상 응원합니다! 윤사모 청년회원 등장! 윤석열 탄핵무효 헌법 전에 계엄령,"예, 중심적인 의견을 존중합니다.|||에구이펠라 축복|||깨끗하고 똑똑한 청소년은 바로 깨끗합니다. 미래가 밝다고 생각합니다.|||나는 눈이 있었다.|||탄핵 무효 탄핵 무효 탄핵 무효|||정의는 살아서 영원하다 한국만세|||감사합니다. 아들딸이야. 한국 만세|||2030 이 나라의 희망입니다. 민주주의를 지키고 청소년의 미래를 보장합시다.|||응원합니다|||2030 청소년 파이팅|||윤석열 대통령은 최근 세계에서 드문 가장 용기있는 대통령, 지도자이며, 그를 지키는 국민은 가장 용기있는 국민으로 세계에 알려져 있습니다. 추운 날씨에 함께 최선을 다하고 하나님께서 보호하시기 바랍니다.|||정말 멋진 청년이군요. 피를 끓는 청년들, 당신들이 살아가야 한다.|||고마워, 자유 대한민국 만세|||추운 날씨에 고생하고 있습니다. 좀 더 참고하십시오.|||응원합니다 지원합니다|||젊은 청년들! 당신의 미래를 생각합시다.. 일어나 일어나!|||청소년에게 감사|||수고하셨습니다. 열심히 응원하는 애국의 청년입니다.|||고마워, 우리 대통령을 지키자.|||애국자 청소년, 감사합니다, 애국자에게 감사드립니다.|||청소년 여러분, 노인의 추운 날씨에 감사드립니다.|||내일은 8일간 Joe 9일째의 요트가 고비인 것 같습니다만, 여러분의 체력의 비축을 잘 해 주고, 2030명의 주말 정도 많이 나와 주세요. 내 집도 내일 간다.|||애국자 여러분, 수고하셨습니다. 응원하고 있습니다.|||젊은 청년들이 일어나라.|||정말 예뻐요.",1
kwnm16JR0oU,라이브뉴스 김재섭 한지아,"한동훈 특검합시다!|||내야 한다|||당론을 따르지 않는 사람ㅡ 해당 행위에|||둘 다 출당시켜야 합니다!|||색을 내자!|||김명수 3년 5개월 만에 부른다! 현명하게 해주세요!|||이것은 국력당원의 수준이다 바보의 행진을 보았다.|||이원석|||헝가발은 퇴출 대답이다!|||한동훈 특검|||덥고 사라져 미친 것 같아요.|||피와 같은 국민의 세금 왜 특별검찰관에게 쓰려고 합니다만, 국민을 무섭다고는 생각하지 않습니다.|||김재섭 한지아? 헐|||국민의 눈높이로부터 생각해 한동훈 특검 빨리 합시다.|||한지아는 피지 않습니다.|||좌동훈 사퇴|||국민의 역내 배신자 2명 더 탄생 축하|||한동훈 대신. 특검 찬성했습니다.|||국회의원 사무소에 전화하자.|||한동훈과 이원석은 도대체|||오픈 5분입니다. 5분 전이 아닙니다.|||이원석의 추천자 법무장관 한동훈|||당 대표란 사람이 폐기된 법안을 어떠한 이유로 입장 변화가 없다고 계속 울거나, 당론은 필요 없고 자기 정치만 할 것이다.|||한동훈 똑바로|||당대표한은 국력당서 퇴출시켜야 한다",1
eqdES2H9jRY,"해킹! 나경원, 윤석열의 오빠와 2분간 통화! 99.99 이 말을 했습니까?",그러니까 나경원이 선두에 서서 말한 이유가 있었다.|||단지 호랑이가 이니지 완전 독제 체제의 호랑이니까. 침을 뱉을 뿐이었나요? 흥분하고 질.,0
faU2UC6XoYM,나이가 들수록 추악하고 죄를 짓는 나경원,"나경원 입시 빌리. 에서 수사합시다.|||미친. 판사가 실수로 판결했음을 전수 조사하고 밝히는|||나경원의 아이를 조사|||봐주면 정도를 넘어!|||그래, 나는 왕이 되려고 시도하는 모든 부정 행위를 저지른다.|||나경원 기름가격 5000만원 환산 그레이스|||일찍부터 아이를 봐야 하는 것처럼|||조진은이 민주당을 응원하는 걸 보고 의도적으로 범죄자에게 몰아내는 것 같아서 쓴다.|||나경원|||나팔 벌금형을 받고 당신이 하는 소린지. 아이들 입시 빌리|||나경원은 진짜 밥맛이네요!|||나경원의 급유비 5000만원은 왜 조사할 수 없는가?|||벌금형도 법원장부를 가진 특혜자입니까? 조금 시도해 보길 바랍니다.|||지금 급료를 받고 직무 유기 죄도 넘치고 있습니다.|||맞아|||공개하기 전에 촉법소년도 악질전인 청소년 강력처벌해야 합니다|||나팔은 발언이 아니다. 감옥에 가야합니다.|||이때 해.|||재판관 출신……과… 재판관|||아이들 입시 부정 조사나 받고 말해서는 안 된다…에휴… 5선 동작의 품격|||미친 여성임이 분명한 것 같습니다!|||5선도 걸려서…|||대한민국 사립학교법인에 관한 모든 정보도 공개하자...|||경원의 휘발유비 확인|||내 아이도 조사합니다.",0
OOgt6cfz6Mc,"윤한헌, 장동혁","사과할 필요가 없다|||부정부패에 휘말린 공직자는 3대가 공무직에 나가는 방법을 만들지 않으면 부정부패가 사라집니다 그레야 대동세계가 됩니다|||아니요, 아니요, 그렇지 않습니다...|||늦었다!|||진국민의 힘이 선거가 다가오기 때문에. 똥이 불타",0
rovs977BKPE,"여러분, 또 속아서는 안됩니다!","맞습니다.|||국민은 바보가 아니다|||그들은 양심이 없습니다.|||큰 절이기 때문에 내란 대 배당으로 바꿀 수 있습니다.|||선거철만 변신하는 내란로봇|||하루 빨리 12,3 쿠테타 적의 사형 판결|||맞습니다.|||올바른 말입니다. 좋은 것은 좋은 일이 아닙니다. 그렇지 않습니다. 동정을 줄 정도의 가족이 아닙니다.|||맞습니다.|||반백세 살아보면…|||안이 보이는 내란당의 수법이다 우리의 국민은 속지 말아야 하고, 이번 선거에서 심판해 의석수 0으로 해 주어야 합니다",0
qeZrdVH_8U4,"최재영 목사, 3년 집으로 돌아가지 않고… 특검 참고인 조사 출석!",초보자를 응원합니다.|||최재영 목사 같은 분이 진짜 목사|||최재영 목사님은 최선을 다하십시오.|||최선을 다하고 뜨겁게|||신경쓰지 않는다,0
sXmTZ85oBbU,"트럼프, 부정 선거 게시! 법무부, 후속 조치에 착수!","곧 재판 재개|||부정선거 척도|||사전선거 철폐가 없는 선거는 선거재 자체가 부정선거다|||멸공반 국가세력의 척도 부정선거의 척도|||멸공만이 부정선거를 깨는 길이다!|||진짜 괴로운 나라는 더 이상 폭망하기 전에 드러내서 꺼내야 한다|||기쁜 소식입니다.|||사전선거 폐지하고 부재자 투표도 투명하게 하는 시스템을 만들어야 한다.|||갈수록 태산에 갔던 도둑은 무엇을 하는가?|||이번에는 뿌리를 뽑아야 한다|||드럼 만세 리자이밍 out|||부정선거를 덮기 위한 내란탄핵몰 이 시선을 돌려 여론전에 광분합합시다! 권력 방어용!|||파괴|||조심하고 강력한 녀석들을 감독합시다. 땀을 흘려 건설된 한국|||FBI뿐만 아니라 미국에 있는 모든 정보 당국과 사이버 사령부 US Cyber ​​Command를 총동원하여 한국 A WEB의 부정선거 개입과 모든 종류의 부정을 경감해야 합니다! !!|||중공 부정선거 국제 카르텔을 제거해야 합니다. 중공과 이재명, 민주당의 부정선거 쿠테타를 진압.|||한때는 서둘러요! 나라가 더 부서지기 전에 내려야 한다!|||부정 선거 적극적으로 수사하고 명백하게 밝혀주세요!|||사전 투표제를 없애지 않으면 국가가 공산주의로 옮겨진다! 반드시 국민저항권을 발동하여 나라를 구해야 한다.|||부정적으로 한놈을 깜박임|||부정선거에서 권력을 찬탈한 반국세력의 놈들이 공산독재국가에 가는 아웃번으로 무지한 속도로 달리고 있다. 나라가 멸망하는 것은 시간 문제다.|||열쇠는 부정선거|||제발, 부정 선거의 싹을 당기는?|||시작하다|||부정선거에서 권력을 찬탈한 자들은 지위고하를 불문하고 모방사형과 무기징역에 처해야 한다.",1
6lbg575tZ80,"아, 제렌스키 암살하자! 천우 신조에서 살아남는다!","선관위 타도 사법부가 살아야 나라가 사는|||반공을 국시의 제1로 하고, 미국을 피로한 자유우호와의 유대를 더욱 견고하게 한다. 국민소득 70불대에서 3만불대한강의 기적을 이룬 민족의 영웅이며 세계의 지도자인 박정희 대통령의 각하를 그리워합니다|||북, 중, 로이란 같은 나라와는 평화협상 불가능한 오로지 힘으로 제압해야 한다.|||미친 것도 다양합니다.|||자유 대한민국 윤 대통령 4800만 애국 국민애국자 윤 대통령 신 대표님 만만세.|||신인균 대표의 낮과 밤의 온도차가 급격하게 변화하는 초겨울 날씨에 항상 건강을 조심해 주세요. 압력을 가해야합니다.|||푸틴이 멸망하지 않으면 중국과 북한이 빛납니다.|||적극적으로지지 동정합니다 열심히 싸움 ? 러시아 푸틴 정권의 폭망을 바란다|||중국 중국 민주당 타도 선관위|||멸공이 오는 그날까지 멸공|||고이치 총리님 응원합니다|||러시아 푸틴이 미친|||푸틴도 암살하려고 해도 해야 한다. 전용 기타로 이륙하는 순간 드론을 충돌시킵니다.|||고이치 수상님. 그리고 일본의 국민에게 분력해 주세요........|||주변국의 긴장이 높아지지만 공동군사작전을 더욱 강화해야 하는 이유|||푸틴이 막다른 골목에 있다.|||멸종! 신대표 애국방송 감사합니다.|||독재 푸틴의 길이. 앉아있다.|||신인균 대표의 끝까지 응원합니다|||애국 채널 오늘도 수고하셨습니다!|||대표자의 계절의 건강을 유의해 주셔서 감사합니다.|||우크라이나 대통령은 항상 건강에 주의|||드론 요격 드론을 애도시켜야 한다|||김현지 국정농단 조속구속 수사하라!|||고마워요.",1
ECyCpkeP9ig,"김오준의 다스보더인 82회 KBS, 마지막 알림과 엑시스","조국의 가족을 열심히 해 주셔서 감사합니다.|||정우영 교수님의 말씀에 전율이 흐릅니다. 역사가 흐른 후 어떻게 평가 되더라도 현시점 한국 국민은 위대한 한국민이라는 것은 분명하고 자랑입니다! 문재인 조국 김오준 유시민은 한국의 보물입니다.|||주광덕은 모든 유출사건에 있었다. 판결문 유출 사건, 김명수 대법원장 후보 회의 녹음, 조국사태까지… 이렇게도 주광덕과 연결이 없으면?|||뉴스공장, 아릴레오, 저널리즘 토크쇼 J KTV, 대한민국 정부, 대한대통령부 청와대 서울의 목소리, 시사타파, 팩트TV 등 진실을 알리는 모든 방송을 응원합니다. 구독을 좋아하고 응원하세요.|||김오준 외 그 무리는 진정한 선구자이며 선각자들입니다. 그 방청자들 시청자들 YouTube를 통해 참가하고 있는 분들 모두 미래를 여는 분들로 보고 있습니다. 그 공간에 있고 행복보다 큰 성취감이 있습니다. 이 기분 서초동에서 불사가 됩니다.|||시민은 조국을 선택했습니다… 정당에 소속된 의원은 시민을 선택했는지, 언론을 선택했는지 결정해야 할 것입니다…|||이제 우리는 역사 교과서에 나오는 시간을 우리 모두가 보내고 있습니다! 어려울 것이지만, 가만히 없을 것이다! 우리가 할 수 있다는 것을 아는 경우에도 반드시 우리에게 역사를 쓸 것입니다! 서초동에서 보자! 일어나는 시민 여러분! 최선을 다해 준 조국 장관과 가족들에게 미안해, 고마워요!|||이 시대의 영웅은 김오중이다. 같은 시대를 살아가는 것이 고맙다.|||절대 함정에 빠지지 말고, 계략에 빠지지 않고 끝까지 10개의 진실에 하나의 큰 거짓말로 함정에 빠뜨릴 수 없기 때문에, 아무쪼록 끝까지 지금처럼 가 주세요 ㅠㅠ 건강해요 감사합니다|||조국 장관은 정말 강철 같은 사람입니다. 검찰과 언론이 물어볼수록 강인한 강철이 됩니다. 김오준 총수! 너무 핵사다. 그래서 여러분을 존경하고 존중하며 지금까지 믿고 함께하겠습니다. 김오준 총수! 우리의 자부심과 사랑스러운 모피 형제! 그리고 귀여운 주진우의 빵! 존경합니다!|||노무현 대통령의 큰 유산입니다. 다시 울지 마세요!|||무조건 좋은 밀어 시작!|||대한민국 보약 김오준 총수, 유시민 노무 현재 재단 이사장, 주진우 기자, 정우영 교수, 박주민 국회의원, 김정민 국회의원..........|||나도 노무현 대통령의 논란을 속였다.|||김오준 유시민 보유국! 이건 얼마나 운이 좋고 감사합니다 ㅜㅜ|||김경록님. 항상 겸손하게 감사합니다.|||지루하자! 포기하지 마세요! 쫓아가자! 제2의 노무현, 노회 짱을 만드는 것이 아닌가! 당신은 위대한 대한민국입니다!|||모두가 현시점에 매달릴 때 역사학자를 섭외하고 거시적으로 이 시점을 보려고 하는 김주중의 탁월한 시선. 시대에 앞서 최고의 기자!|||힘을 가진 사람이 그 힘을 잘못 사용했을 때 어떻게 될지 매우 잘 보여주는 지금의 검찰. 미디어. 정치유착사태|||민주당은 무언의 사람을 공개하고 지지자의 외면을 받고 싶은 사람은|||오늘도 잘하자! 언론검찰 정치개판이라니.. 서초동 go go!!|||대단한…… 이들은 무엇을 위해 이렇게 하는가? 만약 정권이 바뀌면 자신들에게 피해에 가는데.. 나는 남자인데.. 그렇게 할 수 없다..|||검사 판사의 언론이 한 사람을 감옥에 보냈다는 이야기는 진짜 소름끼치다. 김오준 총수, 유시민 이사장, 주진우 기자님 감사합니다. 세분 덕분에 문재인 대통령도 조국장관도 지킬 수 있었습니다.|||검찰개혁만이 대한민국이 사는 것이다.|||언론의 기본은 사실 전달이지만 최근에는 언론이 아닌 소설을 쓰는 출판사인 것 같습니다. 미디어 개혁하자. 다른 방송 파이팅!",0
