url,title,comment,label
tSv5-pagw0A,문제를 켜십시오. 이재명 정부의 통일교 갈등이 시작될 것인가? 오늘 추가 폭로가 나올까요? 채널 A,"민주당 가지가지 한다 연결된 비리 관련자 모두 까버려|||이재명대통령은. 진작에 보고 받았을거고 도대체 어디까지 연루 되어있나? 특검은 이럴때 하는거지 김현지랑|||kbs mbc jtbs sbs 각 방송사들이 제대로 언론역활을 하라 누구의 개노릇을 하지 말고|||완젼미쳐가는군|||딜이 있었겠지|||통일교에서 민주당 돈받은거 특검 제보 받고도 수사 안함? 어디까지 뻔뻔해질수 있냐고?|||MBC JTBC 조용하네지낼 게 없어서 어쩌나|||민주당.특검하던지.아니면.통일교보다.먼져.민주당.해산하라|||살벌한일이 일어나고있다 서슬퍼런 칼을 마구 휘둘러 입틀막을 하고있다 개소름|||종교의자유까지 억압하고 중공인한테 한국파는 정권|||더불어중공당 해산부터먼저|||이죄명이는 통일교를 이길 수 없다...... 왜냐면 업보가 많아서 이다,,,,|||미처돌아가는구나|||민주장도 해산 해야지 공평하게.",1
J-pLqV59M7I,"지귀연·노상원 메모, 어떻게 해야 하나? 티조 클립 쇼츠","웃으면서 얘기해야 한다는 게 얼마나 황당한 일인가?|||가짜 메모로 판단해야 하는 것 아닌가요?|||메모가 불법이면 탄핵도 불법이 되는거 아닌가요? 불법 메모의 증거로 인해 탄핵이 발생했지만, 이는 분명히 밝혀야 할 문제이다.|||다운로드 받은 메모는 인터넷에 게시된 적은 없지만 홍장원이 헌법재판소에서 작성한 메모를 작성한 것으로 보인다.|||그럼 그게 지렁이의 증거인가요? 헌법재판소도 이를 인정한 것 같습니다. 지렁이 증거 조작으로 봐야겠죠?|||아 지렁이가 뭐라고 썼지|||지귀연 판사님, 중상모략하지 마시고 법에 따라 판결해 주십시오. 윤석열 총장이 무죄라는 것은 누가 봐도 알 수 있다.|||허위 증거로 밝혀진 홍장원이 인터넷에서 다운받은 메모와 같은 메모일까.|||정말 드문 코미디 재판입니다.|||메모가 너무 우스꽝스럽다고 판사가 웃는다.|||해당 메모는 홍장원이 작성한 것이 아니다. 진위 여부를 반박하려면 보좌관이 나서서 입장을 밝혀야 한다. 증인이 나타나면 미리 필적을 감정해 당사자인지 확인해야 한다. 글쓴이가 맞다면 증인의 증언을 들어보면 됩니다.|||판사님, 정의감이 있으신 분, 저는 당신을 지지합니다.|||가짜 메모|||아.. 뭐하는 거야?|||아니, 이것은 노트라고 정의할 수 없는 예술 작품이다.|||판사는 법과 양심에 따라 살아야 한다!!!|||제발, 범죄자들과 타협은 하지 마세요. 절대 굴복해서는 안 됩니다. 국민을 위해 법을 지켜주세요. 한 명의 범죄자 때문에 대한민국 법이 무너져서는 안 됩니다. 역사에 기억될 결정을 내리시기 바랍니다.|||지귀연 판사님, 지금 재판이 잘못되면 나라가 공산주의로 가는 것입니다. 재판을 잘 진행해주세요.|||특검은 이미 노상원씨가 직접 쓴 것이라고 밝혔습니다.|||판사님, 당신은 대한민국 최후의 보루입니다.|||법을 수호하는 정의로운 판사와 싸우는 지귀연. 나라를 지켜주셔서 감사합니다. 많은 시민 여러분과 함께 파이팅입니다!!|||애국판사 지귀연 화이팅!! 삼권분립의 자유민주주의에서는 입법, 사법, 행정이 모두 독립된 기관이다!!! 그냥 싸워서 이겨주세요 지귀연 판사님 화이팅!!|||홍장원 증언은 증거불충분으로 재탄핵돼야 한다.|||지귀연 판사님, 나라를 구해주세요.|||문상호가 증인이다.",1
DApEbmnTDXE,"정교회와 통일교민주당, 더불어민주당의 유착 의혹을 퍼뜨리는 녹취 파일에는 정진상이 언급됐다.","특별조사가 필요하다|||이재몽이 통일교회 해체를 언급한 이유다. 정진상|||정진상이라면 이재명이죠 ㅎㅎ|||찔려서 급히 흩어져야 했는데... 껍질을 벗겨도 여전히 양파껍질같아...|||도둑질하다가 실수로 돌아서는 경우.. 만지면 큰일난다..|||빨리 처벌해줘|||사악한 범죄자들은 ​​자신의 범죄에 대해 다른 사람을 비난하는 데 특화되어 있습니다.|||반드시 조사해야 합니다.|||통일교회를 없애려고 한 데에는 이유가 있었습니다. 참 투명한 사람이군요. 하하. 형편없는 것이 나올 때마다 그들이 그것을 바로잡으려고 노력하는 것을 볼 수 있습니다.|||이럴 땐 부도덕한 정치인을 모두 처벌하고 정의로운 사람을 선출하자.|||김효은 선생님은 전달력이 훤히 보이시듯, 최고 수준의 강사입니다. 그것을 위해 가십시오|||아... 퍼즐이 딱 맞아떨어지니까 그렇지|||Li Zhaiming이 참여하지 않은 곳은 도대체 어디입니까?|||나라를 뒤집어 놓을 사고가 발생했습니다. 엄청난 영향이 예상됩니다.|||현 정권에서 권력자들에게 돈을 주었다고 거짓 증언할 수 있는 미친 사람은 없다.|||특검은 민주당의 방패 역할을 하는 걸까? 민주당이 의뢰한 특별수사인 것은 사실이다.|||이번 기회에 보스부터 악당까지 모두 날려버리자.|||이재명은 통일교 측에 직접 연락했다고 밝혔다. 이것은 매우 심각한 문제입니다. 통일교회 문이 맞는 것 같아요.|||민주당 의원 특별조사|||언제 다른 나라로 도망갈 건가요?|||정진상이 끼어들면 이신명도 끼어든다. 성명이 나왔음에도 불구하고 특검은 민주당을 수사하지 않고 있다.|||현재로서는 설명이 없습니다. 필요하지 않습니다. 용해. 당신은 그것을 필요로합니까?|||전재수는 깨끗한 척 하다가 더러워진 것으로 밝혀졌다.|||내로남불당 선택적 특별수사|||웃기는 재명은 늘 거짓말을 한다. 가능한 한 빨리 그를 조사하세요.",1
xE3u9uH7yyE,"핫라인 인사 개입 의혹, 김현지, 청탁 문자 논란 또…","경찰은 무엇을 하고 있나요? 이렇게 분명한 증거가 있습니다. 국정에 관여한 김현지와 김남국을 즉각 체포하고 수사하라.|||김현지 특별수사. 민주당을 해산하라.|||지역 문고리에 대한 특검과 국정조사를 신속히 실시하라.|||김현지 회장님, 이 사람을 처벌해 주십시오.|||우리나라의 Wi-Fi는 시끄럽습니다.|||김현지 대통령님, 자리를 비워주십시오.|||현지는 도대체 뭐야? 진실을 밝혀라.|||내 여동생이 왕이야|||서로 '형제자매'라고 하더군요. 와, 다 같이 먹자.|||김현지 때문에 민주당 정권이 망할 것 같은 생각은 저뿐인가요?|||진짜 최강자 김현지는 도대체 누구인가?|||가남국 이세세는 그를 코인 비서로 고용했다.|||김현지 회장이다. 신속하게 특별입금을 하세요.|||.민주당의 진짜 대표는 현현리 의원이다.|||동네 언니, 나도 취직하게 해주세요.|||안녕, 인간들|||김현지가 회장이었나요? 이재명 국정 개입 특별수사.|||김현지 대한민국 대통령|||무기력한|||정부가 조작되고 있는 것은 사실이다. 나라를 국민이 뽑은 것이 아니라 김현지가 대통령을 뽑은 것이다.|||헌지의 정체가 정말 궁금하네요.",1
CyXb2RDuxfM,사법부는 전면전을 선포했다! 정식 버전,"봉지욱 기자는 취재왕인 것 같아요. 대전동 사건, 연어 술자리 사건 소식을 들을 때마다 화가 납니다. 커버력 수준도 놀랍습니다. 개인적으로 그는 기자들 중 최고다.|||국민은 사법부에 맞서 싸울 준비가 되어 있습니다. 법제사법위원회의 지속적인 추진을 바랍니다.|||상식이 없는 사법부는 상식이 있는 시민을 우롱한다.|||민주당이 힘든 상황이지만 힘을 모아주세요. 반란을 근절하는 것이 최우선이다. 사람들은 준비가 되어 있습니다.|||우리나라 교육을 다시 살펴봐야 하는 이유다. 직업 윤리에 대한 교육과 역사에 대한 교육이 얼마나 중요합니까?|||바를 믿지 마세요. 징계 조치는 6개월 동안 검토됩니다. 6개월이 지나면 누가 기억할까요?|||이번 기회에 대법관과 대법원장을 국민투표로 선출해보자. 그럼 위헌은 아니겠지|||최욱, 봉지욱 기자님, 검찰 조작이 드러날 때까지 지치지 마시고 계속 취재해주시길 바랍니다.|||김규현 변호사님 정말 멋지십니다. 나는 당신을 응원합니다!!!!|||남북전쟁재판은 공개재판이어야 한다!|||악은 진심입니다. 피곤하지마세요 최욱님 이번주도 수고하셨어요.|||최욱씨, 주말에는 건강한 음식과 적당한 운동, 충분한 휴식으로 배터리를 충전하세요. 힘내시고 월요일에 행복하게 만나세요. 최욱 같은 사람도 있으니 걱정할 필요는 없다. 우리는 지금까지 해왔던 것처럼 잘 할 수 있습니다. 화이팅.|||히데요시는 차기 노리나바입니다 ㅎㅎㅎ 욕심과 욕심으로 인해 인생의 말년에 빵과 함께 장수하시길 두손 모아 기도드립니다.|||조희대 특검 사퇴.|||일주일에 하루도 최욱 안 보고 안가는 내가 뭐지 ㅋㅋㅋ 좋아요 5만개 주말도 놓쳤네요 ㅎㅎ 오세훈 눈치 챘네요 ㅋㅋㅋ|||봉지욱 기자님 항상 응원합니다.|||안미현 법학전문대학원 얘기입니다. 로스쿨 학생들이 안미현씨를 집단적으로 형사고발하고 실무연수 민사집단소송도 제기하길 바랍니다. 아주 생생한 실천이 아닐까요?|||사법부의 위헌심사 요구는 이제 위협이다. 사법부가 위헌심사를 청구하면 국민은 일어선다. 사법부도 그걸 알 것이다.|||서울에는 2시간 동안 눈이 내렸는데 퇴근길에는 6.25폭동 같지 않았다. 한편 오세훈 서울시장은 출국 중이다. 아, 이런.|||사법개혁은 반드시 필요하다|||사법개혁이 이루어져야 합니다.|||조희대와 사법부는 윤석열을 보호할 뿐 아니라 국민과 맞서 싸우고 있다. 그들은 인간이 아닙니다.|||이 어려운 시기를 이겨내기가 어려웠습니다... 대한민국 국민이 악의 거인을 물리쳤습니다...|||사법부를 개혁하고 언론을 폭력의 쇼로 바꾸십시오. 정말 고마워요, 최욱 씨.|||안미현 씨, 업무방해죄로 고소해야 하나? 재심사에 소요되는 모든 비용은 보상됩니다.",0
K6Kjzdl4t_0,대통령봉기법정에 대한 우상호의 생각! 나는 수박인가? 정식 버전,"저는 성동구 주민입니다. 구청장님, 지역주민의 생활친화적 지원을 훌륭히 해내고 계십니다! 초등학교 저학년 학생들을 집에서 학교까지 데려다주는 도보 스쿨버스는 워킹맘들에게 최고의 선택입니다! 운동화를 신고 성동구 구석구석을 돌아다니는 그는 큰 인기를 끌며 주민들의 환영을 받고 있다.|||저는 성동구민으로서 정원오 시장님으로부터 많은 혜택을 받았습니다. 더 많은 시민들이 혜택을 받을 수 있었으면 좋겠어요!|||정원오 구시장님, 행정을 이야기하는 것은 어렵지 않고 즐겁습니다.|||29 49 와 성동구청장님! 저는 종로구의 배달기사인데, 카페에서 항상 인천 날씨를 확인하고 있어요. 인천에 눈이 오면 1시간 30분, 2시간 안에 서울에 올 확률은 90이 넘는다.|||이준석은 어린 윤석열이라는 사실을 모르는 게 바보의 극치다.|||역사교육과 도덕교육을 강화해야 합니다. 이명박 시대에는 국정원과 기무사령부가 동원돼 일베키녀의 역사교육을 약화시켰다. 역사교육, 특히 근육-혀 대화를 강화하는 것이 그 해답이다.|||정원호 성동구청장... 안경 바꾸고 보니 정말 최욱 닮았네요!!!|||김선! 오늘 내용도 좋았어요!!! 센스있는 역사 선생님이 되어주셔서 감사합니다!!|||배우 조진웅에 대한 이야기를 들으면서 느낀 점은 박구용 교수는 이 문제를 원리와 구조의 차원에서 바라보는 반면, 최욱 앵커는 이 사건이 소비되는 방식과 현실적인 감정에 집중하는 것 같았다. 둘 다 타당한 관점을 가지고 있었지만 대화가 서로 다른 질문에 대답하는 것처럼 들렸습니다. 어쩌면 그래서 더 많은 생각의 여지를 남겨준 토론이었다고 생각합니다. 오늘도 밀도있게 방송을 들었습니다. 감사합니다|||박구용 교수는 함정에 빠진 것 같다. 다른 건 없고 그냥 이명박 세대다. 저는 15년 전 대학생이었을 때 개인교습을 했습니다. 중학생들과 함께 수업을 들었는데, 그들의 부모님은 모두 맞벌이 부부였습니다. 그때 초인종을 누르고 들어가보니 다들 일베와 다른 커뮤니티에서 활발하게 활동하고 계셨어요. 그 중 한 분은 광주민주화운동이 날조였다고 웃으며 말했고, 마음이 아팠습니다. 어디서 봤냐고 묻자 그는 입을 다물었다. 그 친구는 착하고 밝은 아이였어요. 아이들은 그냥 그렇게 잘라요. 그게 다야. 이래서 나는 이명박을 절대 용서할 수 없다.|||쿠팡의 심연을 실감한 듯 연예인 뉴스에 눈을 돌리고 조희대 기소장을 휩쓸기보다는 언론이 진실을 쓰고 목소리를 내주세요! 레거시 언론들은 왜 다 조용해!!!!|||정원오 성동구청장이 서울시장 돼야|||죄송해요, 바빠서 생방송을 못 봤는데, 지금 보고 있어요.|||정원오 서울시장을 뵙고 싶습니다!|||원오구시장이 안경을 바꾸다니 참 웃긴다.|||10대와 20대 극우 성향의 행동 원인 중 90%가 게임 채널이다. 이 분야에서는 황희두 선생님의 말씀이 가장 설득력이 있다고 생각합니다. 정부는 청년층을 극우로 양극화시키려는 목적으로 수년간 게임채널을 통해 체계적으로 여론조사를 진행해 왔다.|||좋아요. 눈에는 열선이 가장 좋습니다. 나는 그것에 대해 생각했다. 시장님은 매우 열정적입니다.|||다른 지역 시장들은 예산을 사용하여 열선을 설치하고... 새로운 보도 블록을 양호한 상태로 설치합니다. 우리 지역에서는 연일 도로를 파는 일이 벌어지고 있어 걷기도 힘들고 사람들이 넘어지는 일도 벌어지고 있습니다.|||믿고 시청할 수 있는 방송|||오늘 들으면서 우리는 정말 행복한 나라의 국민이라는 생각이 들었습니다. 방글라데시 민주화 시위에 참가한 시민들은 1400명이 목숨을 잃은 가운데 국제적인 관심을 받지 못했다고 울부짖었다. 그리고 이 눈물이 4·19, 5·18, 6·1항쟁의 시민들에게 빚으로 흘려지리라 생각합니다. 강의해주셔서 감사합니다. ㅣ그동안 부진한 시련과 형벌로 힘이 빠졌는데, 이 이야기를 듣고 더욱 힘내봅시다. 다시는 전두환 사면의 역사를 반복하지 맙시다.|||김은혜부동산을 확인해보세요.|||현대사 교육을 강화해야 합니다.|||혐오현수막 제거 이야기가 정말 마음에 들었습니다. 저는 종로구 주민인데, 아침에 출근할 때 이렇게 종로구, 중구, 강남구를 지나다닙니다. 정말 죽여주네요. 저는 일이나 다른 어떤 것 때문에 스트레스를 별로 받지 않는데, 이 배너는 정말 죽여줍니다. 매일 나의 하루는 대통령이 욕하는 모습을 보며 시작된다.|||최욱이 최고야 오정원 성동구청장님께 감사드립니다. 서울시장님께 진심으로 바라겠습니다.|||오늘 소식은 아주 좋을 것 같아요. 살펴보겠습니다.",0
smZ4iQkqzOg,계엄령 링크를 찾았어요! 임은정은 설명이 필요하다.,"최욱 씨, 오늘 감동받았어요. 세세한 부분까지 놓치지 않고 짚어주셨네요. 잠을 언제 자는지조차 궁금합니다. ㅋㅋㅋ|||조희대 지지연 내전판사 이정제 즉각 구속하라…|||누가 뭐래도 우리 욱이 최고다. 우카 씨, 정말 고마워요. 당신이 있어서 늘 힘이 납니다.|||남북전쟁을 종식시키기 위한 길은 멀고도 험난합니다. 지치지 말고 끝까지 잘 마무리하자. 역사상 중요한 교차로입니다.|||역시 신뢰받는 기자 최욱은 날카로웠다. 매불쇼를 능가할 수 있는 미디어는 없습니다!!! 최고|||조희대, 지귀연은 처벌받아야 한다.|||사법부 내부 통제 시스템이 썩었다. 대부분의 조직에서는 일정액수를 초과하면 형사처벌을 하고, 일정액 이하의 비리행위가 적발된 경우에도 내부징계절차를 진행하지만, 가장 깨끗하다고 ​​여겨지는 법원은 부패가 발생하더라도 시스템을 운영하지 않습니다.|||판사들의 특권의식 때문에 자신들의 판결이 무조건 성역이어야 한다는 이상한 망상을 품고 있어 법왜곡죄에 반대한다. 비록 지구연을 명백히 비판하고 이 정도의 법왜곡은 반드시 처벌받아야 한다고 밝혔음에도 불구하고, 법왜곡죄에 반대하는 것은 지구연처럼 필요하다면 법을 왜곡하고 싶다는 뜻을 드러내는 행위로 보아야 한다.|||매불쇼를 만들어주시는 모든 분들께 진심으로 감사드립니다.|||남미라 시차가 있지만 좋아요가 12만개밖에 안됐는데... 그런데 오늘 이렇게 중요한 사실을 알려주셔서 정말 즐거웠습니다. 두 의원님, 고맙습니다. 천재 앵커 최욱의 두뇌와 열정이 대중에게 각인됐을 거라 확신한다. 2|||백해용선팀의 조사 결과를 기대합니다. 수사를 방해하지 말고 즉시 영장을 발부하라.|||국정원을 이렇게 하면 폐지하고 기관을 새로 만들어야 하는데... 국정원장은 아직도 있는데.... 이게 우리나라의 큰 문제입니다.|||매불쇼가 최고입니다. 나는 항상 당신을 지원합니다.|||최욱씨 검찰은 정말 무법천지입니다. 기다리세요. 사람들은 그를 끌어내리고 엄중히 처벌할 것이다.|||마약 수사는 반드시 특검으로 가야 한다.|||내전은 완전히 해결되었습니다. 그것에 대해 더 많이 알수록, 이 세상은 무서운 세상이고 악마가 진짜라는 생각이 더 듭니다. 마약 수사를 제대로 해야 이 나라가 설 수 있다고 생각한다. 오늘 방송 다시 한번 감사드립니다!|||얼마나 긴장됐나요? 남북전쟁 당시 살인미수를 당한 사람들을 그냥 놔두는 것은 정상이 아니다. 검찰, 판사들 정신 차려라, 기생언론!|||이는 국가와 국민의 미래가 달린 마약 문제다. 우리는 그것을 그냥 무시할 수 없습니다. 특검으로 가야한다!!!|||조희대, 지귀연은 필수!! 저들은 반드시 처벌을 받아야 합니다!!|||사법부 판사 조사든, 마약 수사든... 실망스럽다고 하기엔 부족하다. 진실을 밝혀주세요|||매불쇼는 웬만한 영화보다 재미있습니다!!!!!|||개헌안에 내전의 조짐만 있어도 끝까지 조사해서 처벌하겠다.|||추경호 20억원 뇌물수수 의혹 별도 수사 필요|||마약사건, 이렇게 간과해서는 절대 안 됩니다! 타워보스를 밝혀내야 합니다!!|||마약수사를 끝까지 처리해주세요!",0
51vhxEQow6c,폭설 때문에 화장실도 못갔는데... 오세훈은요?,"한강버스에 예산을 다 썼기 때문에 제설차를 살 여유가 없는 것이 아닐까? 하하, 정말 답이 없어요.|||문제는 누구를 비난할지 투표한 유권자들이다.|||그의 눈도 물이다... 오세이돈은 물에 대해 성실하다.|||공직자책임제를 제정해 공직자들을 직위에서 사퇴시키고, 처벌 책임을 지게 해야 한다.|||오세훈 사진 찍은 사람들은 한강버스 타야지...|||성동구청장이 서울시장으로 나오면 좋을 것 같아요. 당신은 일을 정말 잘해요.|||이번에는 서울시민 여러분, 좋은 일꾼으로서 시장을 알아봅시다.|||맞더라도 한 장 더 찍을게요.|||서울 사람들이 돈만 지키면 된다고 해서 문수을을 다시 찍어봤는데 아, 서울 참 대단하네요.|||오세훈은 바쁠 텐데요. 그는 마지막 순간에 바빠서 시간이 많이 남지 않았습니다. 서울시장 ㅋㅋㅋㅋㅋ|||도대체 서울시민들은 국력이 좋다는 게 뭔데?|||다섯 살 훈이가 서울을 봉쇄하려 한다.|||아 세훈아 이래서야! 이럴 때 탈 수 있도록 한강버스를 만들었어요. 부두에 인생을 맡기고 탑승하십시오.|||베트남 온천에서 따뜻한 마사지를 받고 있었어요!!!|||오세훈은 따뜻한 베트남에 있다. 너무 웃겨서 살 수가 없어요. 오세훈|||서울에 사시는 분들은 사람 보는 눈을 키우세요.|||그는 현명한 척하는 서울시민들이 선출한 시장이다.|||관심도 없는데 한강에는 왜 배들이 있는 걸까요? 폭설과 폭우가 늘어나고 있어 이에 대한 대비가 필요합니다. 내 머리 속에 무슨 일이 일어나고 있는지 궁금해|||동남아 여행을 갔다고 들었는데...|||부산과 대구를 비난할 필요는 없다. 그럼에도 나는 다시 오세훈에게 투표한다.|||투표 잘해주세요|||쌀국수 먹으러 나간 185세 후니|||빨리 한강버스를 탔어야지.|||시장이 서울에 없어 제설작업조차 불가능할 정도로 시스템이 엉망이다. 돌아다니면서 뭐해요? 한강버스 같아요. 그것에 돈을 쓰지 마십시오. 시민들이 필요로 하고 원할 때만 하십시오.|||해외에서 놀아요....",0
GLxKSy59Gn4,국회의장을 사퇴한 인요한이 잊지 못할 말을 남겼습니다,나는 이 사람들이 항상 말도 안되는 소리를 하는 것에 너무 지쳤습니다!!|||그들만을 위한 파티. 사라지다.|||이 이중국적자도 미국을 위해 스파이 활동을 했는지 철저히 조사해야 한다. 아울러 탈북 국회의원들에 대한 철저한 조사도 필요하다.|||조상들의 선행을 막은 자|||통일교회와 관련된 일이라 피곤해서 달리는 것인지 궁금합니다. 퇴직하더라도 책임을 져야 합니다.|||돌아가신 아버지의 명예를 무시하는 혀!!!!!! 돈과 기득권의 카르텔 쯧쯧|||아버지의 위대한 업적을 욕하는 놈이군요.. 참 극우 성향이군요..|||슬슬 도망치기 시작하는군요.|||빵과 함께 가세요|||진짜 이해 안가는 사람 중 하나|||뭐하세요?|||머리가 완전히 깨졌네요.|||도망가고 있는 거야?|||그것은 무엇입니까? 김건희가 한 짓은 윤석렬보다 더 역겹다.|||대답이 없습니다. 멈추길 잘했어요.|||관심을 표출한 선거구들은 반성하고 이런 사람들이 다시는 국회에 출마하지 못하도록 해야 한다.,0
BtmDYY8osmA,"김어준의 겸손은힘들다 뉴스공장 2025년 12월 2일 화요일 김용민, 김완, 오혁진, 김승원, 노영희, 신용한, 주진우, 박종찬, 주식아가방, 겸손공장","쿠팡이 적극적으로 해결하고 있는 것은 없다. 최소한 TV나 신문에 광고를 해서 정보 유출을 차단하는 방법을 사람들에게 알려야 합니다. 사실을 숨기거나 은폐하려는 기업은 더 이상 그럴 수 없습니다. 과로사, 일용근로자 퇴직금 미지급 사건에 대한 조사에 외압이 가해지고 있다. 대통령은 미국의 적이다. 회사 공개는 미국에서만 이루어집니다. 퇴직을 앞둔 판사와 검사들이 넘쳐나는 이런 비양심적인 회사에 맞설 수 있는 대안회사가 없다는 것이 답답하다.|||사법부를 혼미하게 만드는 사법개선법을 제안하라. 공정하지 못한 조희대 대법원장 권력을 모두 빼앗아라.|||대통령께서 반란군과 국가범죄자들을 그들의 상속인까지 포함해 철저히 조사해야 합당한 처벌을 받을 것이라고 말씀하셨습니다.|||박종찬 국장이 나와서 출시 방송 때 듣지도 못했던 잠입부서의 긴급사항을 들을 때 더 열심히 했다는 걸 느낄 수 있었습니다. 한우연님, 행운을 빕니다.|||지방선거 반발을 논할 것이 아니라 내전 동조자 전원을 형사처벌해야 한다.|||무장한 군인들이 급하게 달려가는데도 눈에 상처가 될까 봐 목까지 겨냥할 정도로 배려심이 깊었다.... 와!!! 참신하다. 철저히 조사하여 합당한 처벌을 내리시기 바랍니다.|||나는 모든 법률 조항에는 법의 왜곡을 방지하기 위한 목적이 부여되어야 한다고 믿습니다.|||반역죄와 법왜곡죄는 사면 없이 처벌해야 한다. 그런 법이 없다면 법을 만들어서 최종적으로 만들어주세요. 그런 불법적인 행위를 생각조차 하기 어렵게 만들어야 합니다.|||스톡백을 집중적으로 시청하여 편집하시기 바랍니다.|||검찰청 폐지가 78년 만에 완성됐다. 뿌리 깊은 사법부 부패를 청산하는 일은 훨씬 더 어렵고 어려울 것이다. 법안을 꼼꼼히 검토하다 보니 늦어진 건 알지만, 국민 입장에서는 많이 답답했습니다. 이재명 대통령님, 정청래 의원님, 추미애 법사위원장님이 계셔서 다행입니다. 나는 끝까지 남북전쟁 청산을 지지하겠습니다.|||공장장은 과학 관련 인터뷰에서 빛을 발하며 누구보다 재미있다.|||계엄령 해제 이후 조희대가 누구로부터 전화 지시를 받았는지 즉각 조사해야 한다.|||총구를 막는다는 것은 군수품을 빼앗는다는 뜻인데... 그런 시각으로 세상을 볼 수 있다는 게 놀랍다. 그 변호사들을 남북전쟁 참여자로 본다면 이는 사실이다. 즉, 그 변호사들도 내전 관련법에 따라 처벌을 받아야 한다는 것이다.|||정말 꽉 찬 쇼|||계속해서 숨어 지내는 악질 조희대를 즉각 붙잡아 엄중히 조사하고 처벌해야 한다.|||난 끝을 봐야 해|||역사를 망각한 자들은 그것을 반복할 수밖에 없습니다.|||김용민 의원님이 계셔서 얼마나 다행인지 모릅니다. 꼭 필요한 법안을 제정해주신 김 의원님께 ​​감사드립니다.|||김용민 대표님, 와!! 일 정말 잘하시네요 양복입은 입법검투사님!!|||우주분야 공장장을 인터뷰할 때 정말 빛이 난다. 그가 모든 것을 알고 질문을 할 수 있다는 것은 정말 멋진 일입니다.|||분명해, 분명해! 바쁜 출퇴근길에 놓치신 내용이 있다면, 다시 한 번 들어보시는 것도 나쁘지 않습니다. 공공서비스와 결합해 내 삶의 생산성을 높여주는 민주진영의 천년나무|||재고가 좋은 상품입니다. 나는 좋아 보인다.|||마스코트 최서영PD 화이팅!|||내전을 철저히 규탄하지 못한 페루는 수많은 인명 피해를 입었다. 잊지 말자! 철저하게 규탄받지 못한 과거의 군사쿠데타가 현재의 12·3 내전으로 돌아왔다. 사법부는 철저히 조사하고 철저히 규탄해야 한다! 내전 전문 법원 설립이 시급하다.|||눈 손상이 두려워 목에 총구를 쐈다고 하는데... 법정에서 그를 대리하는 변호사... 비정상적이고 비합리적인 사람들이 이런 짓을 하는 게 정말 정상일까요??? 우리는 정말 무서운 세상에 살고 있습니다. 국민들이 정신을 차려야 한다... 아직 내전 중인데... 언제까지 지켜봐야 하는지...",0
