url,title,comment,label
RvzBkR3Uhec,특집 인터뷰 술집에서 우상호가 말한 전화 그날 밤 만난 사람 박지원 의원 실명 공개했다,"유럽의 나치 부담자들의 처벌처럼…|||대법원장도 잘못하면 사법처리를 받아야 합니다 박지원 의원님.|||목적을 얻기 위해 악과 타협하는 것은 옳지 않다. 정치가 무조건 협상하고 타협한다는 생각도 옳지 않다. 틀린 건 잘못이고 틀린 건 틀렸어 원칙과 상식이 지켜지는 세계가 아니면 반칙이 줄어든다. 이재명 정부에서는 규정을 지키고 묵묵히 일하는 사람들이 인정받기를 바란다.|||민주당 의원님 연말이 가까워지고 있습니다|||사법부가 불법대모하고 있는 땅의 실수는 생각하지 않을까 사법독제를 하고 있는 조희대 천대협은 아무것도 모르는 예능이나 하는 지기영을 판사로 내란을 맡아 시간계산으로 석방시키고 날짜를 보내 석방하려고 질적으로 끌고 있는 재판이 매우 나쁘기 때문에 내란범이다|||범죄가 계속되면 대법원장이 아니라 대법원장의 아비비도 수사해야 합니다.|||조희대 윤석열갸가 어떻게 합법적인지 윤석열과 같은 길을 걸었다.|||99번 잘 하고 1번 잘못하면 그때까지 지금까지 잘한 일이 무시되어 버린 것 같습니다! 지금은 검찰 사법 개혁에 주의해 내란 청산이 중요한 시기입니다. 그리고 무너진 경제를 살려 국민의 생활을 소중히 해야 할 때입니다. 정정레가 지금까지 잘 했었지만 당원의 마음을 제대로 읽을 수 없었던 것 같네요! 부디 대통령에게 상처가 없어 주세요!|||문진석을 곧바로 제명하라!|||이제 무엇을 어떻게해야합니까? 하늘이 나왔다. 하늘이 미리 번개를 위해 준비해준 이 재명 대통령님|||우상호를 잘하다|||김남국 뿐만 아니라 문진석도 책임을 져야 한다.|||문진석이 젊은 정치인을 죽인|||박지원 의원! 감기에 조심하고 건강|||박지원 의원 나보다 12살이 많지만 나보다 오래 살아 있는 것 같다 나는 지금 지하터널이 보이고 있는데 박지원 의원님 건강하게|||절대로 역풍으로 불지 마십시오.|||박지원 의원님의 호불호를 떠나 내가 보려면 박지원 의원님이 수박 파도를 막아주는 장벽이라고 생각합니다. 그냥 가치가 충분한 분이라고 생각합니다.|||가나순으로, 진드, 완드, 혜남순에서?|||박지원 의원, 논리적이고 정확하게 사안을 판단하고 있다. 싸움|||박지원 호팅|||문진석의 수석도 책임을 지고 물러나야 합니다.|||문진석은 알고 거절해야 한다. 대통령이 열심히 하면 무엇을 한다. 문진서 같은 인간이 모두 먹는데 글로 사과하고 넘을 수 있을까. 정원에서 멈추십시오.|||절대로 하지 않습니다. 취업 문제는 없습니다.|||기쁘다.|||한국 국민은 정이 많은 국민인데.",0
2tjRJr5hC4Y,혼자서 오늘 사퇴한 부끄러운 것을 알았더니 수정방을 한 잔씩 마시고… 심장이 터지는 것 같았다,"수정실에는 돈이 없지만 세금을 지출했습니다.|||영한은 계엄하게 동조한 사람입니다.|||인요한은 정치에는 무지인데 윤석열의 무지인과 함께 정치에 잘못을 많이 놓고 어디로 도망갈지, 인요한도 감옥에 가야 하는가.|||그냥 술고래가 술 이외에 관심이 없는 인간|||그 놈을 잡아라!|||그런 인간이 국회의원이기로 한 국민들도 유감입니다.|||크리스탈 룸 니동이라면 하나씩 마셨습니까?|||맥주 대표는 제거해야 합니다. 도로. 열어줍니다.|||시끄러운 만 낭비하고 지금 무엇! 큰 책임을 지고 물러나도록 제일 쇼를 본다! 쓸데없는 웃음밖에 나오지 않는다|||돌열은 술을 제외하고 말할 수 없다.|||정치가가 아니더라도 일반 국민이 내란의 머리를 지지하는 국민도 동조자라고 볼 수밖에 없다|||존은 이런 남자에게 주었다.|||인성을 믿을 수 없는 기회주의자뿐이다. 세금, 적십자회비 등을 내놓았는지 확인해 볼 필요가 있다.|||네, 책임을 물어야합니다.|||믿지 않는 기회주의자|||단지 의료 분야에서 계시면 존경받은 인물인 용한님. 영원히 비난으로부터 자유롭지 않을 것입니다. 죄송합니다.|||내란수괴와 사전 내통하고 있었는지 수사해 주세요. 합리적인 의심!|||술을 그렇게 마시면. 결국은 엉망이 되고 있다.|||순천 근처에 오지 마라.|||대통령이 아니라 술통령이었다.|||깔끔한 인간이 없습니다. 관심이 대답입니다.|||도망|||정말. 국회의원. 비례 대표 없이는 당. 대표 누가 됐다. 애국자다.|||조상의 욕망|||그러니 반성해야 합니다.",0
RZi38m1XOF8,"속보 윤영호 불법정치자금 폭로하면 결국 페카! 김강희 특검, 윤영호 무죄 선고 석방 요청 충격!! 전계원 김대호 2분 뉴스 대표 기자","힘들다 나라가 엉망, 검찰, 사법부, 모두 이해할 수 없는,|||특검도 일통 속도입니다.|||윤영호,|||김정식 조사가 없는 통일교수는|||정말 충격적인 것이 아닙니다.|||표창장도 4년입니다.|||사기꾼들, 국민은 미워한다!|||나라가 미쳤다.|||김건희 특검에 통일교를 넘고 있는 것은 분명하다.|||대통령이 금방 오늘 국무회의에서 불법종교단체 강제해산 보고서를 빨리 ​​다시 올리라고 했지만 특검이 따로 간다. 정말 검찰과 사법부가 모두 썩었다. 진심 이들이 나라의 원흉이구나.|||정말 혼란스러워요.|||100억은 사라졌다… 100억은 수사하지 않았나?|||미친,,,,,|||특검 수사진 속에… 통일교내통자가 있는 것을 확인해야 한다… 재판장이 적절히 선고하는 것을…|||이런 일|||돈이 굉장히 쓰여진 것보다|||사이비 종교의 해체|||부끄럽고 반성이 없는 조희대와 지규영을 파다!|||그래? 결국 돈?|||도대체 특검이라고는 말할 수 없는 이재명 정부 인하하도록 결정하지 않고 어떻게 그렇게 하지 않는 통일 부끄러움 특검과 좁히지 않고 이런 일이 일어날까|||한학자 총재가 메인이기 때문에 그런 것도.|||와서 어때? 국민이 뜨거운|||미쳐서 돌아가네.|||자, 스픽스, 긴급 속보라고 민주당에게 돈을 주었다고 내보낸 것은 아닐까요? 그래서 자세히 살펴보세요.|||뭐야? 복잡한 밀당이 있습니까?",0
X6-84tHENhg,OOO가 주호영 자리에 가면?,대구는 진짜 회복 불가능합니다.|||대구는 조심해야 한다. 지선으로 투표하는 것을 보고 이미지가 끝난다|||문구 그럼 대구는 망쳐|||목표는 큰 입입니다.|||대구는 정신차이기 때문에 아직 내란당 인간을 선택한다고. 당신은 대답도 없습니다.|||개 돼지 근처에 개가 온 돼지 집이 있습니다.|||진짜 대구는 대답하지 않는 이진숙 대구시장|||민주당 후보로서 빵을 추천합니다. 그럼 진스크가 포기할지도.|||극우 좀비 서식지 대구|||나프두라 자신의 지역에서 해고된 진주아는 훌륭합니다.|||대구당|||주경호가 대구시장에 나와 있다.|||대구는 별도로 독립시켜 주십시오.|||대구란...,0
_x7u1jqDnJg,대통령실에 있던 김건희의 라인을 보면… 복수의 검을…,"윤석열이 술과 여자로 나라를 마시고 먹고 아직 바닥까지 다치고 있는데도 취급해주고 있는 것을 보면 더 한심하다. 정말 귀찮은 녀석입니다.|||복수? 그들은 행동을 반성하지 않습니까? 구제 불능인데 과연 그렇게 좋아질까?|||아직 붙어 희망을 안고 있는 것은 김강희가 지금까지 필사적으로 모은 자금 때문이라고 생각한다! 자금 추적이 긴급하게 !!!|||어떻게 정치인이 여전히 잡지처럼 놀 수 있습니까? 레벨은..ㅜㅜ|||복수? 대다수의 국민의 복수를 생각하십시오!|||새싹을 내고 처벌해야 한다|||모두 잡고 가족까지 탈탈하고, 뿌리치고 모두 빼내야 합니다. 너무 많은 범죄 집단이 아니라 그들의 움직임 자체가 범죄 행동입니다. 철저히 하나도 빠지지 않고 흔들 필요가 있습니다. 무궁무진합니다.|||그래서 내란은 엄격히 처벌해야 한다는 것입니다.|||그 날이 오리라고 생각하십니까? 한심한 인간|||여러 검은 날카로워야 합니다.|||모두 찾아 공직에 간청하도록 해야 한다.|||방화범이 대형 건물에 석유를 뿌려 불을 붙이는 순간 이를 막은 시민들에게 경벌 차원이라고 하면 윤소크릴은 어떻게 될까요?|||여러 블레이드 없음.|||회장! 많은 정보를 받고 복수하기 전에 날려야합니다.|||장성철씨 지금도 아직 이재명 대통령이 도덕적으로 문제가 많다고 생각하나요?|||범죄자들이 엄청나게 찾아서 싹트어야 한다|||변희와 다른 인간이 아닙니다.|||장소 길이 힘들었다.",0
H2BMDmQeVOo,조희대 기록 증발계엄전화 6가지 진짜 이유!,"법원도 내란 동조자였어. 주범은 조희대 천대협이며, 녀석들과 관련자들을 색칠해 법을 판결하는 판사가 이런 일을 했다면 사형에. 한 벌 백계가 필요합니다.|||사형입니다.|||구속|||내란 공범입니다, 철저하게 조사하고 처벌|||법조라는 것이 겔법을 부드럽게 알고 법을 먹도록 깨는 한국|||즉시 긴급 구속해야 한다. 구속하고 구속수사해야 한다. 엄벌에 처해야 하는 극형에 처해 주었으면 한다. 극형에 처해도 진짜|||미친 내란 공범 즉시 철저히 조사하라.|||조요 토미 히데 요시를 즉시 처분하라.|||내란에 매국에… 그런 것이 수의사 입고법정에 서는 날, 이 나라의 사법부의 독립이 시작된다.|||이것은 단지 통과하는 것이 아니다.|||증거 훼손으로 구속해야 한다! 파면 그래도 괜찮습니까? ? ?|||이것 정도라면 법원장 모두를 바꿔야 하는 것이 아닐까요?|||내 하루에 조희대를 구속|||휴대전화를 누르고 있으므로 법의학이 필요합니다.|||있다고 말할 것인가 그들은 최소한의 양심이 없다.|||쓰레기의 그린이 이렇게 진동하는데 폐기 처분을 하지 않습니까?|||사법부의 동조자로서 미체네|||조희대, 정대엽은 반드시 엄격히 처벌해야 한다|||국민에게 총의 뿌리를 돌리는데 찬성하면 사법부에서도 용서해서는 안 된다|||이 자체가 범죄대법원 압수수색을 해야 했다.|||철저히 조사하고 끝까지 책임을 물어 벌하라!|||증거인멸 수사하라.|||해킹! 증거를 멸망시키는 조희대를 처벌한다.|||어디까지 썩었어?|||조희대는 한독수와 같은 무게의 범죄로 처벌하는 것이 사실이다.",1
RCAGjMKZpiA,특검 깜짝 놀라………………………………………………………………………………………………………………………….,"특검 중 누군가가 참여했는지 복잡해 보인다.|||무슨 무서워? 모든 것을 밝히고 처벌하고 뿌리를 뽑아야 합니다.|||사법개혁은 필수|||퇴직 후… 대령의 로팜 활동은 할 수 없다… 그것이 목표인데…|||분명히 국민은 재판이 끝났지만, 이렇게 어리석은 이유 국민은 분노합니다.|||법원 행정처장이라는 작가가 전 국민이 얼굴을 본 성접대 김학의 무죄를 준 것을 알았다. 히데의 법기술자가 소녀성폭행범을 자유연애라는 이름으로 무죄로 준 것을 알았다. 어떤 일을 해도 처벌받지 못하고 하나님처럼 살아온 법기술자들이 이 나라를 부수는 것을 더 이상 방치할 수 없다. 빨리 상설 특검 및 내란 재판부를 신설하라.|||특검도 수사를 제대로 할 수 없다|||내란 전속 재판부. 종합 특검은 할 수 없다. 사법부가 좋은 결과다.|||특검은 국민이 지키는 것을 깨닫지 말아 주세요.|||거칠게 따로 없다|||공감합니다. 참는 데에도 한계가 있습니다. 내란 정리하자고 해주면… 지도부가 신뢰를 잃는군요.|||특검 다시|||수프의 이름을 부어 정당을 해산하자!|||캐비닛|||민주당 의원들을 눈치채기 위해 할 수 없다면 내년 지선에서 좋지 않은 결과를 보게 될 것이다. 민주당의 지지자는 국적당의 지지자와는 다르다. 할 수 없는 국민의 대표는 해고다.|||국력은 존재성의 가치가 없다.|||다음 특검을 열배 크게 12월 안에 만들어 만주 당아!|||검찰법원의 젤은 썩은 범죄조직이지만…|||법이 썩었어! 특검도 해결할 수 없고, 왠지 끌려가면, 역에서 모지의 똥이 무죄로 나온다!|||2분 소식 덕분에 여러가지 알아주셔서 감사합니다.|||검찰 대상 건스타인 파일에서도 가지고 있는 것인가?|||내란전속특별재판부를 빨리 만들어야 한다|||특검 깜짝 놀라… 특검이 놀랐다는 내용과 재판부가 어쩔 수 없다는 내용 없잖아요. 제목을 흥미롭게 뽑지 마십시오. 그 전에도 몇 번이나 잡았지만 여전히. 그냥 담담하게 붙여서는 안 되나요?|||도둑들이 수사하기 때문에 제대로 될까",0
9RAzg5LOP58,"인천, 계양을 본 선거 원희령과 대항하는 인물은… 역시","송영길 전 의원이 당시 의원이 아니라 이재명의 사법위험을 줄이기 위해 자신의 정원을 양보했지만, 그것을 생각하면 일차적으로 송 전 의원의 의견이 우선되어야 한다.|||계곡은 돈 가방을 사랑 해요.|||원장관 무조건 승리|||괴롭힘이 되면 이정수는 잘 갈 것입니다......ㅎㅎ|||아니, 원희령이 선거에 나온다. 수사해야합니다!|||이런 부조리 덩어리가 다시 국회의원에게 나오면 매우 한심한 나라다.|||원씨는 구속!|||원희령은 어떻게 선거에 나오나요? 양평 고속도로에서 의심입니다! 미친? 구속해야 하는데!|||감옥에 있어서는 안 되나요?|||원희령 이 인간은 아직 정치적인가?|||양평 고속으로 본격적인 수사는 언제? 빨리 구속하고 엄벌에 처해야 한다.|||송영길 민주당이 들어와서|||가슴 조금 거기서만하지 마십시오.|||아직 숨을 쉬고 있습니까?|||송영길...완전히 지원!!!!|||희령은 빵에 가야 한다.|||원희룡 그런 것을 찍어주는 인간이 있나?|||원희령이 왜 나오는 거야? 조사를 받아야 합니다. 김건희의 토지사건도 있어서………………………………………………………………………………………………………………………………. 이것으로 대한민국은 발전하지 않습니다.|||원희룡이 깜박이지 않습니까?|||선관위 무효표 단속만 잘 가도 민주당 무조건 승리 선관위표를 무효표로 둔돌시키는 감시 정말 잘하면 그만큼 잘 해도 이긴다.|||원희령은 출마할 때가 아니라 양평고속도로 조사를 받아야 한다.|||송영길이 나와야 한다|||송영길 대표로 밀어주세요.|||원희령이 다시 나오면? 구치소에 가야 하는데!|||희룡은 지금 어디에 숨어 있는지 알아보고 빵에 간다.",0
pCr4CGiI9Y0,박성재만은 절대 안돼 조희대가 감금한 대법원 2시간 기록,"탄핵하십시오.|||조희대 판결한 14세 임신시킨 40대 남성 무죄 판결은 별로 없네요.|||조희대와 지기영 내란범을 처벌하고 내란특별재판부를 설치하라!|||대법원 공보관이 미디어에 보도해서는 안 되는가?|||빨리 제거하지 않으면 한국은 멸망한다. 권력과 돈에 미쳐 지랄 발광해 거짓말로 국민을 선동하는 국력당 의원들과 전한 길 김세의 정광훈 등에 저질 언론들과 소수의 나쁜 검사판사 변호사들, 많은 무사일 민주당 의원들이 정권놀이는 잊어라. 일을 해주세요.|||조희대 가장 나쁜 놈|||지금도 내란은 진행 중이며, 그 내란범은 조희대청 대엽 백현원, 엄희준, 박상영, 서석호, 박성재, 이정재, 조 은재욱, 남세진, 박정호, 법경지인면수심사기수인판, 검사내란범을 즉시 최고형 엄벌로 처벌하며, 내란을 하루 종일 마치지 않으면 국가에서도 국민도 행복해집니다.|||성재, 희대, 귀연 등을 체포하고,|||가라테는 무엇을합니까? 조희대 입건을 쓸 것 같다. 믿는 놈이 도대체 누구야?|||내란 수괴의 최고의 부역자, 대법원이 개판이라고? 재판관 그런 것이 인간인가?|||집단항명검사와 검사장 18명을 징계하고 파면!|||조희대는 내란 공범|||특검해야 할|||박성재|||18 진짜 계엄을 버리고 세관마약에서 전부 잡으면 됩니다.|||조희대 내란 공범|||공수처는 곧 조희대 전화를 압수 수색하라|||2시간은 무엇입니까? ? ? 성가신|||2시간은?|||조희대는 내란 적극 가담자.|||대한국민이 이나라의 주인이다! 모든 권력은 국민에서 나온다! 이 헌법 최고의 진리를 막아 내란에 동조한 위헌자들 조희 대사법부를 탄핵해 수사처벌하라!",0
79hWJdUibF0,역전의 용사들 JTBC 전재수 실명 공개! 통일교의 윤영호판이 향하는 곳은...,"수사 대상 검사가 이제 내린 결과가 싫다고? 특검해야 합니다!|||백해룡경정님의 수사로 밝혀진 말레이시아 74kg 마약 수사의 결과도 사실이 아니라고 말할까요? 기자회견에서 영상도 없었다면 그런 사실조차 없었다고 국민을 속이려고 했습니까? 마약의 존재도 국민에게 숨겨진 채? 끝까지 추적하고 마약 밀수입 배후를 찾아 처벌해야합니다! 수사를 방해하고 있는 사람들도… 나라와 국민의 건강과 미래가 달렸다… 꼭 해결해야 하는 매우 중대한 사안입니다!|||마약 수사 의혹이 있으면 확인하면 좋다! 깔끔한 마약 수사 팀을 구성할 수 있도록 백해룡 경정님에게 전권을 주어 주세요! 경찰과 검찰과 윤석열과 함께 움직였지만 그들은 반대를 할 수밖에 없다.|||수사할 인원과 권위를 주어야 한다|||종교 집단에 정치가 개입하는 것이 싫다면, 지도도 정치에 개입해서는 안 된다!|||수사를 적절하게 하는 조건이 주어지지 않으면 무엇을 어떻게 보여줄까|||경찰 퀵스를 열어주지 않았고, 인재도 주지 않고 수사 결과물을 낼 수 있을까?|||걱정은 백해룡 수사팀의 수가 너무 적어 활발히 수사하는 권한이 어려운 것이 문제가 아닐까요?|||임은정은 먼저 마약 수사를 시작했지만 아무런 결과도 내지 못한다. ..백해룡경정은 열악한 환경에서 확고한 마약수사팀도 구성할 수 없었던 상황인데… 검사가 이제 와서 내린 마약수사결론이 무의미하다고? 과연 누가 아직 약물 수사를 차단하고 있는가? 반드시 마지막까지 찾아 배후까지 처벌하지 않으면…|||한국 마약 수사에 큰 성과를 올린 백해룡 경정님이 .. 무엇 도대체 왜? 가장 이익을 본 사람들의 말이야말로 거짓입니다!!!! 마약 수사 제대로 끝까지 해야 합니다! 국가와 국민, 특히 젊은 청소년을 마약에 빠뜨리려는 배후와 관계자들을 철저히 처벌해야 합니다! 마약청정국으로 돌아가야 합니다!|||동부지합합수단의 발표는 신뢰할 수 있는가? 문제의 초점을 은폐하려고 하는 자가 범인이다. 상관검사와 부하지원되지 않는 경찰의 싸움이라는 느낌이다.|||한국 마약 수사에 기록될 정도의 큰 성과를 낸 백해룡 경정님이..승진이나 보수가 아니라.. 좌천된 이유는 도대체 어떻게 설명할까요? 사실을 말하고 피해를 입는데... 거짓말을 할 이유가 없습니다! 백혜룡 경정은 사실을 말하는 것입니다! 거짓말하는 사람은 이익을 본 사람입니다! 김찬수 외압이 없다고 해서는.. 대통령실로 진급 그리고 알박기 인사에서 다시 다시 진급하는 끝까지 마약수사 및 인천세관 열린 것 제대로 진실을 밝혀 마약범죄조직과 배후의 숨은 권력을 일망치지 않으면 안됩니다!!! 마약수사를 포기하려고 하는 세력도…|||백해룡경정님을 총경으로 승진시켜… 마약게이트의 배후까지 제대로 수사할 권한을 주고… 대한민국의 마약을 근절시키도록 해주세요!|||수사 인력이 부족한 것이 아닐까요.|||백경정. 싸움. 진리와 정의가 이긴다.|||백해룡을 믿는다|||김성완! 이런 프로에 나가려면 조금이라도 기존 YouTube를 보고 공부하고 참여하세요!|||김성환 평론가는 당신이 관심이 없기 때문에 모르고 이해할 수 없는 스픽스도 그런 인간 패널로 쓰는 후두통이다.|||특히 김성완이나 뭔가 패널에 나오면 무엇을 공부해도 나와 수사 성과는 얼어 죽는 수사 개시도 할 수 없도록 검찰이 방해를 했는데 무슨 성과를 냈는지?",0
vyevjf_Rqgs,"어젯밤, 중국 당국으로부터 연락이 왔다 야심 초사 던진 말… 이 대통령은?","대한민국은 어떠한 상황에서도 다자외교실용 외교 특히 뛰어난 천재 행정가 이삼님은 외교도 하나님의 한 사람을 두겠다고 확신하고 있습니다.|||가운데 일관성이 드디어 이 정도로 얼마나 누가 어떻게 하는가.|||중국 당국에서 연락을 받으면 서해안에서 방을 뽑으십시오.|||쿠팡 해킹을 넘어|||계곡에 서 있는 소는 왼쪽에 있는 풀도 먹고, 오른쪽에 있는 풀도 먹지 않으면 살 것이다. 대만 관련 사안은 관망하고 쉽게 입장을 전망하지 말아야 한다고 생각합니다.|||우리는 중립|||화이트 건강.|||우리에게는 일본도 중요하고 중국도 중요합니다.|||낮을 화해시켜야 하는 한국은 ㅡ|||대만 문제는 미국 일본에 살고 있습니다.|||정천레가 검찰개혁 때마다 발목을 잡은 백혜룡을 사법개혁 특위위원장으로 삼았지만, 검찰개혁 반대한 백혜룡이 사법개혁은 할까요? 내란진압이 1년을 넘어서는 안되는 가장 큰 이유 중 하나는 정총레와 김병기가 당론으로 조희대 탄핵과 대법원 정년 65세로 축소하는 법 개정하지 않기 때문이다.|||백령도 평화의 상징공간? 최전방 전진 기지를 오픈? 미쳤다. 평화를 사랑하지만 누구의 생각인지 모르겠지만, 갑자기 불안한 생각이 이런 느낌 처음이니까 제가 이상하네요. ...안전 제일주의입니다.",2
jfdcC48zPio,지경영 모든 권한을 빼앗아 내란전속재판부에 강제이관 서영교 의원 촛불 행동기자 회견,"서영교 의원, 진심으로 존경합니다. 촛불 행동을 적극적으로 지지하고 응원합니다. 국민이 함께 합니다.|||양초 행동에 감사드립니다. 응원합니다 민주당. 그리고 정천레. 김병기. 조심해. 빨리 법안을 통과시켜 조희대. 지경의 폭주를 멈추십시오. 국민 속이 타고 있습니다.|||대다수의 국민이 내란 재판부를 원합니다. 국민만을 믿고 역사를 향해 나아가십시오. 표로 응원하겠습니다.|||서연교원 최고|||내란재판부 하루 빨리 만들자. 조희대, 지기영, 그들이 망한다.|||내란수괴 재판으로 레크리에이션. 그러면 자업자득이다 서영 교의원님 응원합니다|||지기영 식품 관련 재판하는 판사다 처음부터 말할 수 없는 지규영을 중대범죄판사를 맡은 조희대에게 책임을 물어야 한다|||서영교 의원 파이팅 내란전속재판부 파이팅|||서영교 의원 감사합니다|||지경영 모든 권한 박탈 구속 수사 대상|||강하게 지지합니다|||철저히 조사하고 강하게 처벌하자!|||조희대 빨리 퇴직시켜 국정 정상 가동하라|||정청레당 대표는 수정된 내란특판본회의 통과시켜라!|||조희대, 지기영, 수원 4인실 판사와 검사동조 공조세력을 국민이 직접 처단해야 한다. 광화문에서|||리팩 개도 꼭 처벌하십시오! 10대 20대를 망치고 있습니다!|||지기영, 조희대를 빨리 파다|||조희대경 국민은 스트레스를 느낀다|||속는 민주당에 행동하십시오.|||강하게 내란전속재판부에 강제이관시켜야 합니다.|||맞습니다! 즉시 빨리 중단하고 내란 전속 재판부에 강제 이관시켜야 합니다! 역시 멋진 서영교 의원님 응원합니다. 조피대가 피의자로 입건되었지만, 본인이 내란에 참가했기 때문에, 직리연에서도 누구나 조종 인형을 하고 몸을 쓰고 멈추는 형태입니다.|||강하게 추진 응원합니다|||사법부 오판초 히데가 내란 공범인 것은 확실하다.|||서영교 의원을 응원|||변기를 정리하고 서영교 의원양원내 대표가 될거야",0
Kwhuenm9CVY,판사의 부당한 행위가 낳은 내란재판부,"그렇습니다. 서울 소리는 초보자에게 감사합니다.|||서울에게 목소리를 주셔서 감사합니다.|||올바른 말입니다.|||초보자를 응원합니다.|||올바른 정확한 분석입니다.|||꼭, 딱 맞는 말,,|||나쁜 사람|||초보자의 건강에 주의|||응원합니다. 박수를 보냅니다.|||말씀에 공감하고 동의합니다.|||맞아|||이동해 주셔서 감사합니다.|||맞아|||천만 회 당합니다. 두 번째 결과입니다.|||맞다|||네, 맞습니다.|||죄송합니다.|||마지막으로 쓰레기 판사를 청소해야합니다.|||올바른 말입니다. 이. 시대에 진짜 성인입니다.|||노인의 말입니다.|||응원합니다|||그렇습니다. 사법부와 검찰이 공명정대를 했다면 특별검사가 필요하지 않습니다.|||맞습니다! 조희대,|||역시 통하는 서울에 소리의 정의를 인정한다.|||올바른 말입니다.",0
sr1Pt3Z42MQ,200일여 국력,"아이와 추운데 고생하세요! 응원합니다|||추운데 힘들어요.|||하얀 선생님은 항상 고생하고 있습니다.|||수고하셨습니다.|||감사합니다|||서울 사운드 선생님 100회, 오른쪽 말씀을 맞이합니다. 감사합니다.|||응원합니다.|||백 대표는 오랜만입니다.|||초보자를 응원합니다.|||감기에 주의하십시오.|||해산시켜 국민의 명령 이디. 신시대에 역 적당하다.|||회장, 나라를 위해, 항상. 최선을 다하십시오.|||응원합니다. 고생하고 있습니다. 집안. 있는 것은 부끄럽다. 감사합니다|||고마워요, 건강을 위해 응원|||추운데 힘들어요.|||서울의 목소리를 응원합니다.|||우리 가방은 전 선생님에게 시달리고 있습니다.|||서울의 사운드 파이팅|||백은정 선생님은 존경합니다.|||네, 맞습니다.|||네, 장동혁을 떠나지 않으면|||응원하고 있습니다|||서울의 사운드 초시.|||싸움",0
gLrpPtS5fOw,촛불 행동 구봉기기 고양이에게 물고기를 맡긴 폼지기용 모든 권한 박탈하고 내란전속재판부로 강제이관!,"정보제공 윤석렬 경찰 123 계엄전 촛불집회 후원금 명부경찰이 계좌 전원 쳤다 반국가 세력으로 운전해 죽이고|||초부진의 의견에 적극적으로 찬성|||내란범은 반드시 싹트고 척색해야 한다. 이제 사법부는 공중분해시켜 주십시오.|||내란범 내 난당 모조 정리 대상입니다 응원합니다|||하지 마십시오. 처벌해야합니다!|||올바른 말입니다 !!!!!! 민주당 의원에게 물어보십시오!|||매우 당연한 말|||그것은 민주당이 모이는지,|||조희대.|||지기영은 법해석을 바꾸어 시간계산으로 잘못된 판결을 내렸다. 아무도 책임을지지 않습니다. 지경영이 다시 법왜곡해 미친 판결을 할 수도 있다. 그것은 막아야 한다.|||아직 내란자 중 아무도 처벌받은 사람이 없다는 것 자체가 큰 문제인 지금, 어떻게 돌아가고 있는가|||그 말이 딱입니다.|||적극적으로 찬성합니다. 촛불 행동 아자 아자!|||지경 저자는 내란자를 옹호하는 또 다른 내란자입니다.|||그저 한가롭게 해서 시원하게 하는 일은 없다.|||구 소장|||맞습니다.|||지경영에게 권한을 주면? 이것들이 미친가! 법사위 안녕하세요?????|||맞다|||맞다|||그 모질리들이 1년이 지나도록 질을 끌어당기고, 내란 종식을 말하고 있는 민주당은 제대로 일하지 않으면 내년 선거에 철수를 맞을 것이다. 이해하십니까?|||맞다",0
CnWH8DOKhQ4,독일 모터스가 15년인 경우 내란은 무기징역,"사형의 대답이다!|||재산 압류해야 한다|||ㅎㅎㅎㅎㅎㅎㅎ|||사형|||150년|||잘 작동합니다.|||당연하지 않다.|||미차!|||오, 잘 만들었다! ㅎㅎㅎ|||큰 돌|||김건희의 말이라면 더 재미있을 것이다.|||18년만에 좋았던",0
EnRyRb_5dkQ,윤석열 체포영장,"하나하나 찾아 전력벌|||파다!|||자, 빨리 모두 찾아서, 한 사람도 빠지지 않고 내란 죄인들에게 죄치를 확실히 받도록 해야 합니다.|||내란전당 재판부 서둘러|||엄벌하십시오|||새싹을 넣어야합니다.|||지가지욕을 한 사람|||조종동은 무감각할 수 있다.|||윤석열 당선 무효!|||도박 보드에서 승부를 걸었기 때문에 게임 가격을 물어야합니다.|||사법부와 검찰청은 아직 내란중! 기레기 미디어도 아직 내란중.",0
tXqFbfRB3H8,국회 텐트 농성 장동혁 응모에 나선 초보자,"위대한 초보자 선생님을지지합니다.|||시원한|||정말 잘 작동했습니다.|||고생하세요.|||초보자의 존경|||백은정 선생님의 날씨도 추운데 나라와 국민을 위해 수고. 많이 있습니다. 건강을 위해 노력하십시오.|||초보자 덕분에 이번 겨울은 따뜻합니다.|||서울의 사운드 초보자 옥체 신중하게 보호하십시오.|||멋지다.|||ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ|||죄송합니다|||성인 감기에 조심하고 최선을 다합시다. 싸움|||서울의 사운드백은 전 선생님의 추위 속에서 언제나 매우 고생하고 있습니다.|||민주주의 독립투사 초보자는 언제나 응원|||초보자 파이팅|||오늘도. 사이다 고사리 건강하게 해주세요.|||시원한 초보자|||서울의 소리를 응원하는 파이팅,|||역사에 남는 서울에 사운드 파이팅|||고생하고 있습니다.|||참은 초보자|||서울의 소리! 파이팅! 서울의 소리를 위해 하나님께 기도합니다! 가라사데! 아멘!|||시원한 초시님 ㅎㅎ|||정말 어른입니다,,,, 초보자를 응원합니다 건강|||초보자 항상 감사합니다!",0
